setting,case_id,target,delta,reference_delta,jbc_same,lgcs_same,jbc_reference_change
total_parallel_penalty_plus20,C107,2,0.004277171859023099,0.004277171859023321,True,True,0.0
total_parallel_penalty_plus20,C108,1,0.023697078710342767,0.023697078710342767,True,True,0.0
total_parallel_penalty_plus20,C108,2,0.02369707871034299,0.02369707871034299,True,True,0.0
total_parallel_penalty_plus20,C108,3,0.02483402896354825,0.024834028963547805,True,True,0.0
total_parallel_penalty_plus20,C108,4,0.015354566898884148,0.015354566898883704,True,True,0.0
peak_parallel_penalty_minus20,C001,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C001,2,0.007713977868834876,0.007713977868834654,True,True,0.0
peak_parallel_penalty_minus20,C002,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C002,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C003,1,0.004632455984694417,0.004632455984694861,True,True,0.0
peak_parallel_penalty_minus20,C003,2,0.005082259356924412,0.005082259356924412,True,True,0.0
peak_parallel_penalty_minus20,C004,1,0.019132372827951105,0.019132372827951105,True,True,0.0
peak_parallel_penalty_minus20,C004,2,0.01339957916766088,0.01339957916766088,True,True,0.0
peak_parallel_penalty_minus20,C005,1,0.016833414813783865,0.016833414813784087,True,True,0.0
peak_parallel_penalty_minus20,C005,2,0.021172322726168202,0.021172322726168202,True,True,0.0
peak_parallel_penalty_minus20,C006,1,0.02104840071325631,0.02104840071325631,True,True,0.0
peak_parallel_penalty_minus20,C006,2,0.007959011199019317,0.007959011199019317,True,True,0.0
peak_parallel_penalty_minus20,C007,1,0.018008445916135818,0.018008445916135818,True,True,0.0
peak_parallel_penalty_minus20,C007,2,0.01459731870336034,0.01459731870336034,True,True,0.0
peak_parallel_penalty_minus20,C008,1,0.021619671504486515,0.021619671504486515,True,True,0.0
peak_parallel_penalty_minus20,C008,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C009,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C009,2,0.0015324777260086186,0.0015324777260086186,True,True,0.0
peak_parallel_penalty_minus20,C009,3,0.016330035836252144,0.0163300358362517,True,True,0.0
peak_parallel_penalty_minus20,C009,4,0.016330035836252144,0.016330035836252144,True,True,0.0
peak_parallel_penalty_minus20,C010,1,0.005249366926565413,0.005249366926565857,True,True,0.0
peak_parallel_penalty_minus20,C010,2,0.02504133323372182,0.02504133323372182,True,True,0.0
peak_parallel_penalty_minus20,C010,3,0.08292280672671248,0.08713235944671327,True,True,0.0
peak_parallel_penalty_minus20,C010,4,0.08179020046204499,0.08599975318204489,True,True,0.0
peak_parallel_penalty_minus20,C011,1,0.012295730616153744,0.012295730616153744,True,True,0.0
peak_parallel_penalty_minus20,C011,2,0.022413727710124842,0.022659875630124837,True,True,0.0
peak_parallel_penalty_minus20,C012,1,0.010355793079424025,0.010355793079424025,True,True,0.0
peak_parallel_penalty_minus20,C012,2,0.013443731446241003,0.013443731446241003,True,True,0.0
peak_parallel_penalty_minus20,C012,3,0.02078488025024061,0.02078488025024061,True,True,0.0
peak_parallel_penalty_minus20,C012,4,0.011878648571401307,0.011878648571401307,True,True,0.0
peak_parallel_penalty_minus20,C013,1,0.012195269601246617,0.012195269601246839,True,True,0.0
peak_parallel_penalty_minus20,C013,2,0.012749193131051717,0.012749193131051717,True,True,0.0
peak_parallel_penalty_minus20,C014,1,0.012411962636539764,0.012411962636539986,True,True,0.0
peak_parallel_penalty_minus20,C014,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C015,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C015,2,0.009167643740768838,0.009167643740768838,True,True,0.0
peak_parallel_penalty_minus20,C015,3,0.012686845561646898,0.012686845561647342,True,True,0.0
peak_parallel_penalty_minus20,C015,4,0.012686845561647342,0.012686845561647342,True,True,0.0
peak_parallel_penalty_minus20,C016,1,0.007498659513477612,0.00749865951347739,True,True,0.0
peak_parallel_penalty_minus20,C016,2,0.02239723973771257,0.022397239737712127,True,True,0.0
peak_parallel_penalty_minus20,C016,3,0.028537608901085587,0.028537608901085587,True,True,0.0
peak_parallel_penalty_minus20,C016,4,0.029234054382215824,0.029234054382215824,True,True,0.0
peak_parallel_penalty_minus20,C017,1,0.01132528272632638,0.01132528272632638,True,True,0.0
peak_parallel_penalty_minus20,C017,2,0.006324072240147638,0.006324072240147638,True,True,0.0
peak_parallel_penalty_minus20,C018,1,0.029715526946743953,0.029715526946743953,True,True,0.0
peak_parallel_penalty_minus20,C018,2,0.9412549844564453,0.9412549844564453,True,True,0.0
peak_parallel_penalty_minus20,C018,3,0.020496204308528387,0.020496204308528387,True,True,0.0
peak_parallel_penalty_minus20,C018,4,0.019479440873936493,0.019479440873936937,True,True,0.0
peak_parallel_penalty_minus20,C019,1,0.022689334993359234,0.022689334993359234,True,True,0.0
peak_parallel_penalty_minus20,C019,2,0.5054136662299417,0.5453639667099415,True,True,0.0
peak_parallel_penalty_minus20,C020,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C020,2,0.00871335128220374,0.00871335128220374,True,True,0.0
peak_parallel_penalty_minus20,C021,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C021,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C022,1,0.01494616622909506,0.01494616622909506,True,True,0.0
peak_parallel_penalty_minus20,C022,2,0.01494616622909506,0.01494616622909506,True,True,0.0
peak_parallel_penalty_minus20,C022,3,0.01494616622909506,0.01494616622909506,True,True,0.0
peak_parallel_penalty_minus20,C022,4,0.021749488061083344,0.021749488061083344,True,True,0.0
peak_parallel_penalty_minus20,C023,1,0.02861182468942558,0.028611824689425358,True,True,0.0
peak_parallel_penalty_minus20,C023,2,0.030217126396604677,0.030217126396604232,True,True,0.0
peak_parallel_penalty_minus20,C023,3,0.028611824689425358,0.028611824689425358,True,True,0.0
peak_parallel_penalty_minus20,C023,4,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C024,1,0.0012986332490720898,0.0012986332490720898,True,True,0.0
peak_parallel_penalty_minus20,C024,2,0.9193647936707225,0.9193647936707225,True,True,0.0
peak_parallel_penalty_minus20,C024,3,0.008595694209117877,0.008595694209117877,True,True,0.0
peak_parallel_penalty_minus20,C024,4,0.007297060960045343,0.007297060960045343,True,True,0.0
peak_parallel_penalty_minus20,C025,1,0.009655720954056202,0.009655720954056202,True,True,0.0
peak_parallel_penalty_minus20,C025,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C026,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C026,2,0.0010377974394064626,0.0010377974394064626,True,True,0.0
peak_parallel_penalty_minus20,C027,1,0.009428604903063853,0.009428604903064075,True,True,0.0
peak_parallel_penalty_minus20,C027,2,0.015222278117162258,0.015222278117161814,True,True,0.0
peak_parallel_penalty_minus20,C027,3,0.026453201654315084,0.026453201654315528,True,True,0.0
peak_parallel_penalty_minus20,C027,4,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C028,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C028,2,0.0019303490575632853,0.0019303490575632853,True,True,0.0
peak_parallel_penalty_minus20,C029,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C029,2,0.007028492314720136,0.00702849231472058,True,True,0.0
peak_parallel_penalty_minus20,C029,3,0.0016727134989111825,0.0016727134989111825,True,True,0.0
peak_parallel_penalty_minus20,C029,4,0.0016727134989116266,0.0016727134989116266,True,True,0.0
peak_parallel_penalty_minus20,C030,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C030,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C031,1,0.017990608695020782,0.017990608695021004,True,True,0.0
peak_parallel_penalty_minus20,C031,2,0.005728972099979801,0.005728972099979801,True,True,0.0
peak_parallel_penalty_minus20,C032,1,0.009130833566021401,0.009130833566021401,True,True,0.0
peak_parallel_penalty_minus20,C032,2,0.034691180526400744,0.034691180526400744,True,True,0.0
peak_parallel_penalty_minus20,C033,1,0.021493887418470692,0.021493887418470692,True,True,0.0
peak_parallel_penalty_minus20,C033,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C034,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C034,2,0.0024379237281770827,0.0024379237281770827,True,True,0.0
peak_parallel_penalty_minus20,C035,1,0.029946543805899006,0.029946543805899006,True,True,0.0
peak_parallel_penalty_minus20,C035,2,0.04130366748367731,0.04130366748367731,True,True,0.0
peak_parallel_penalty_minus20,C035,3,0.029946543805898784,0.029946543805898784,True,True,0.0
peak_parallel_penalty_minus20,C035,4,0.0036878669635926897,0.0036878669635926897,True,True,0.0
peak_parallel_penalty_minus20,C036,1,0.001472036166017876,0.001472036166017876,True,True,0.0
peak_parallel_penalty_minus20,C036,2,0.0037531222406956832,0.003753122240695461,True,True,0.0
peak_parallel_penalty_minus20,C037,1,0.02134896921225904,0.02134896921225926,True,True,0.0
peak_parallel_penalty_minus20,C037,2,0.9199419903652446,0.9200088739652446,True,True,0.0
peak_parallel_penalty_minus20,C037,3,0.008576245890348,0.0086431294903484,True,True,0.0
peak_parallel_penalty_minus20,C037,4,0.006061710431036316,0.006128594031036272,True,True,0.0
peak_parallel_penalty_minus20,C038,1,0.009592444654570986,0.009592444654570764,True,True,0.0
peak_parallel_penalty_minus20,C038,2,0.9190736242226454,0.9190736242226454,True,True,0.0
peak_parallel_penalty_minus20,C038,3,0.014031462499230152,0.014031462499230152,True,True,0.0
peak_parallel_penalty_minus20,C038,4,0.004853955086673745,0.004817643326673782,True,True,0.0
peak_parallel_penalty_minus20,C039,1,0.0089804477420532,0.0089804477420532,True,True,0.0
peak_parallel_penalty_minus20,C039,2,0.002291228660749711,0.002291228660749489,True,True,0.0
peak_parallel_penalty_minus20,C040,1,0.10725002075884482,0.11649994651884499,True,True,0.0
peak_parallel_penalty_minus20,C040,2,0.1374724691271354,0.14688000144713542,True,True,0.0
peak_parallel_penalty_minus20,C041,1,0.0005879652412388303,0.0005879652412388303,True,True,0.0
peak_parallel_penalty_minus20,C041,2,0.9038776035384262,0.9038776035384262,True,True,0.0
peak_parallel_penalty_minus20,C041,3,0.9264657118371922,0.9264657118371922,True,True,0.0
peak_parallel_penalty_minus20,C041,4,0.08949405222466833,0.09281056118466813,True,True,0.0
peak_parallel_penalty_minus20,C041,5,0.07202921291385689,0.07613027691385632,True,True,0.0
peak_parallel_penalty_minus20,C041,6,0.0494411046150911,0.053542168615090535,True,True,0.0
peak_parallel_penalty_minus20,C042,1,0.010373919978011514,0.010373919978011514,True,True,0.0
peak_parallel_penalty_minus20,C042,2,0.010373919978011514,0.010373919978011514,True,True,0.0
peak_parallel_penalty_minus20,C042,3,0.026420126826467438,0.026420126826467438,True,True,0.0
peak_parallel_penalty_minus20,C042,4,0.018641144411207566,0.018641144411207566,True,True,0.0
peak_parallel_penalty_minus20,C042,5,0.14231213340396964,0.15192997220396975,True,True,0.0
peak_parallel_penalty_minus20,C042,6,0.1304086445739996,0.1400264833739997,True,True,0.0
peak_parallel_penalty_minus20,C043,1,0.008864037404892278,0.008864037404892278,True,True,0.0
peak_parallel_penalty_minus20,C043,2,0.02598233904517011,0.025982339045170333,True,True,0.0
peak_parallel_penalty_minus20,C044,1,0.01112155604738363,0.01112155604738363,True,True,0.0
peak_parallel_penalty_minus20,C044,2,0.9046700430146848,0.9046700430146848,True,True,0.0
peak_parallel_penalty_minus20,C044,3,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C044,4,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C045,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C045,2,0.0012323367175208766,0.0012323367175208766,True,True,0.0
peak_parallel_penalty_minus20,C045,3,0.0032441821273638816,0.0032441821273638816,True,True,0.0
peak_parallel_penalty_minus20,C045,4,0.005626603218502169,0.005626603218502169,True,True,0.0
peak_parallel_penalty_minus20,C046,1,0.03343588123585739,0.034440308915857365,True,True,0.0
peak_parallel_penalty_minus20,C046,2,0.02618523006950002,0.0275601343895,True,True,0.0
peak_parallel_penalty_minus20,C047,1,0.00446936318004898,0.00446936318004898,True,True,0.0
peak_parallel_penalty_minus20,C047,2,0.9072407540680456,0.9072407540680458,True,True,0.0
peak_parallel_penalty_minus20,C047,3,0.9071398845568077,0.9071398845568077,True,True,0.0
peak_parallel_penalty_minus20,C047,4,0.009160235639766867,0.009160235639767311,True,True,0.0
peak_parallel_penalty_minus20,C047,5,0.006075602261665924,0.006107326021665749,True,True,0.0
peak_parallel_penalty_minus20,C047,6,0.0098929641954979,0.0098929641954979,True,True,0.0
peak_parallel_penalty_minus20,C048,1,0.006444793251516812,0.006444793251516812,True,True,0.0
peak_parallel_penalty_minus20,C048,2,0.009025953230491268,0.009025953230491268,True,True,0.0
peak_parallel_penalty_minus20,C048,3,0.010364943793302661,0.010364943793302661,True,True,0.0
peak_parallel_penalty_minus20,C048,4,0.004408935613131604,0.004408935613131604,True,True,0.0
peak_parallel_penalty_minus20,C049,1,0.01168838591396093,0.01168838591396093,True,True,0.0
peak_parallel_penalty_minus20,C049,2,0.010556741290445704,0.010556741290445704,True,True,0.0
peak_parallel_penalty_minus20,C049,3,0.016103693067570646,0.016103693067570646,True,True,0.0
peak_parallel_penalty_minus20,C049,4,0.005882840663109956,0.0058828406631104,True,True,0.0
peak_parallel_penalty_minus20,C050,1,0.006387568593015702,0.006387568593015702,True,True,0.0
peak_parallel_penalty_minus20,C050,2,0.008112313297544915,0.008112313297544915,True,True,0.0
peak_parallel_penalty_minus20,C050,3,0.009765372963172148,0.009765372963172148,True,True,0.0
peak_parallel_penalty_minus20,C050,4,0.0060346064454646076,0.0060346064454646076,True,True,0.0
peak_parallel_penalty_minus20,C051,1,0.0049050103776981935,0.0049050103776981935,True,True,0.0
peak_parallel_penalty_minus20,C051,2,0.011450684636979735,0.011450684636979958,True,True,0.0
peak_parallel_penalty_minus20,C052,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C052,2,0.21532605785838865,0.23224728601838862,True,True,0.0
peak_parallel_penalty_minus20,C052,3,0.005727703352636393,0.005727703352636393,True,True,0.0
peak_parallel_penalty_minus20,C052,4,0.005727703352636393,0.005727703352636393,True,True,0.0
peak_parallel_penalty_minus20,C053,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C053,2,0.006751293556381377,0.006751293556381377,True,True,0.0
peak_parallel_penalty_minus20,C053,3,0.009448931564548957,0.009315533724548963,True,True,0.0
peak_parallel_penalty_minus20,C053,4,0.006751293556381377,0.006751293556381377,True,True,0.0
peak_parallel_penalty_minus20,C053,5,0.10493122970370372,0.11171328218370391,True,True,0.0
peak_parallel_penalty_minus20,C053,6,0.10493122970370372,0.11171328218370391,True,True,0.0
peak_parallel_penalty_minus20,C054,1,0.00236257437489229,0.00236257437489229,True,True,0.0
peak_parallel_penalty_minus20,C054,2,0.00846477281061686,0.008477448410616706,True,True,0.0
peak_parallel_penalty_minus20,C054,3,0.04055801690673588,0.041032697546735886,True,True,0.0
peak_parallel_penalty_minus20,C054,4,0.02723156904693136,0.027706249686931805,True,True,0.0
peak_parallel_penalty_minus20,C055,1,0.010403390106238142,0.010403390106238364,True,True,0.0
peak_parallel_penalty_minus20,C055,2,0.002826215260849585,0.002826215260849807,True,True,0.0
peak_parallel_penalty_minus20,C056,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C056,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C057,1,0.0349036211383027,0.0349036211383027,True,True,0.0
peak_parallel_penalty_minus20,C057,2,0.010419660923937535,0.010419660923937535,True,True,0.0
peak_parallel_penalty_minus20,C058,1,0.0009126272296891003,0.0009126272296888782,True,True,0.0
peak_parallel_penalty_minus20,C058,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C059,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C059,2,0.017876322661708688,0.017876322661708688,True,True,0.0
peak_parallel_penalty_minus20,C059,3,0.008698365465474645,0.008698365465474645,True,True,0.0
peak_parallel_penalty_minus20,C059,4,0.008698365465474645,0.008698365465474645,True,True,0.0
peak_parallel_penalty_minus20,C060,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C060,2,0.001871702520248597,0.001871702520248375,True,True,0.0
peak_parallel_penalty_minus20,C061,1,0.012693839725346656,0.012693839725346656,True,True,0.0
peak_parallel_penalty_minus20,C061,2,0.003342252310810645,0.003342252310810645,True,True,0.0
peak_parallel_penalty_minus20,C062,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_minus20,C062,2,0.005610093796561966,0.005610093796561966,True,True,0.0
peak_parallel_penalty_minus20,C062,3,0.001077610991518263,0.001077610991518263,True,True,0.0
