triplet_id,prototype_id,backbone_variant,production_seed,replicate,all_three_generation_completed,all_three_independently_evaluated,all_three_mechanically_legal,all_targets_consumed_exactly,simple_case_id,simple_generation_completed,simple_mechanically_legal,simple_target_l1_count,simple_actual_l1_count,simple_target_l2_count,simple_actual_l2_count,simple_normalized_ordinary_branch_length,simple_occupied_area_ratio,medium_case_id,medium_generation_completed,medium_mechanically_legal,medium_target_l1_count,medium_actual_l1_count,medium_target_l2_count,medium_actual_l2_count,medium_normalized_ordinary_branch_length,medium_occupied_area_ratio,rich_case_id,rich_generation_completed,rich_mechanically_legal,rich_target_l1_count,rich_actual_l1_count,rich_target_l2_count,rich_actual_l2_count,rich_normalized_ordinary_branch_length,rich_occupied_area_ratio,l1_strict_monotonic,l1_nondecreasing,l1_response_pattern,delta_l1_sm,delta_l1_mr,delta_l1_sr,l1_slope_sr_per_level,l2_strict_monotonic,l2_nondecreasing,l2_response_pattern,delta_l2_sm,delta_l2_mr,delta_l2_sr,l2_slope_sr_per_level,length_strict_monotonic,length_nondecreasing,length_response_pattern,delta_length_sm,delta_length_mr,delta_length_sr,length_slope_sr_per_level,occupancy_strict_monotonic,occupancy_nondecreasing,occupancy_response_pattern,delta_occupancy_sm,delta_occupancy_mr,delta_occupancy_sr,occupancy_slope_sr_per_level
E10V2_proto_sw_2_3_swept_200000,proto_sw_2_3,swept,200000,1,1,1,1,1,E10V2_A187,1,1,5,5,1,1,1.0418203060444087,0.018748857821637425,E10V2_A188,1,1,7,7,3,3,1.6500042393513503,0.028497350146198832,E10V2_A189,1,1,9,9,5,5,2.2126109902695816,0.039108187134502925,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6081839333069416,0.5626067509182313,1.170790684225173,0.5853953421125865,1,1,strictly_increasing,0.009748492324561406,0.010610836988304093,0.0203593293128655,0.01017966465643275
E10V2_proto_sw_2_3_swept_200001,proto_sw_2_3,swept,200001,2,1,1,1,1,E10V2_A196,1,1,5,5,1,1,1.0222608107547082,0.01848044590643275,E10V2_A197,1,1,7,7,3,3,1.678384731521257,0.026572779605263157,E10V2_A198,1,1,9,9,5,5,2.2033082258467442,0.03853709795321637,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6561239207665488,0.5249234943254872,1.181047415092036,0.590523707546018,1,1,strictly_increasing,0.008092333698830407,0.011964318347953216,0.020056652046783623,0.010028326023391812
E10V2_proto_sw_2_3_swept_200002,proto_sw_2_3,swept,200002,3,1,1,1,1,E10V2_A205,1,1,5,5,1,1,1.0037338451269515,0.018114948830409358,E10V2_A206,1,1,7,7,3,3,1.7395670883393193,0.02860014619883041,E10V2_A207,1,1,9,9,5,5,2.2804325482809973,0.033825612207602336,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7358332432123678,0.540865459941678,1.2766987031540458,0.6383493515770229,1,1,strictly_increasing,0.010485197368421052,0.005225466008771926,0.015710663377192978,0.007855331688596489
E10V2_proto_sw_2_3_swept_200003,proto_sw_2_3,swept,200003,4,1,1,1,1,E10V2_A214,1,1,5,5,1,1,1.0052240862381014,0.01809781615497076,E10V2_A215,1,1,7,7,3,3,1.6451508637648782,0.02761216191520468,E10V2_A216,1,1,9,9,5,5,2.259106266036882,0.03122144554093567,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6399267775267767,0.6139554022720037,1.2538821797987805,0.6269410898993902,1,1,strictly_increasing,0.009514345760233918,0.0036092836257309927,0.01312362938596491,0.006561814692982455
E10V2_proto_sw_2_3_swept_200004,proto_sw_2_3,swept,200004,5,1,1,1,1,E10V2_A223,1,1,5,5,1,1,1.0227889324716242,0.01845189144736842,E10V2_A224,1,1,7,7,3,3,1.6250743569022996,0.025333516081871343,E10V2_A225,1,1,9,9,5,5,2.274447022489938,0.034590871710526314,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6022854244306755,0.6493726655876382,1.2516580900183136,0.6258290450091568,1,1,strictly_increasing,0.006881624634502922,0.00925735562865497,0.016138980263157892,0.008069490131578946
E10V2_proto_sw_2_3_swept_200005,proto_sw_2_3,swept,200005,6,1,1,1,1,E10V2_A232,1,1,5,5,1,1,1.0196204891535048,0.01848044590643275,E10V2_A233,1,1,7,7,3,3,1.682975190219604,0.027789199561403508,E10V2_A234,1,1,9,9,5,5,2.3314229848358057,0.035910087719298246,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6633547010660992,0.6484477946162017,1.311802495682301,0.6559012478411504,1,1,strictly_increasing,0.009308753654970758,0.008120888157894739,0.017429641812865496,0.008714820906432748
E10V2_proto_sw_2_3_swept_200006,proto_sw_2_3,swept,200006,7,1,1,1,1,E10V2_A241,1,1,5,5,1,1,1.0120819255880649,0.015225237573099416,E10V2_A242,1,1,7,7,3,3,1.610501617972983,0.025801809210526317,E10V2_A243,1,1,9,9,5,5,2.340100736031057,0.03760051169590643,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.5984196923849181,0.7295991180580741,1.3280188104429922,0.6640094052214961,1,1,strictly_increasing,0.010576571637426901,0.011798702485380116,0.022375274122807015,0.011187637061403508
E10V2_proto_sw_2_3_swept_200007,proto_sw_2_3,swept,200007,8,1,1,1,1,E10V2_A250,1,1,5,5,1,1,1.042947160066493,0.01572779605263158,E10V2_A251,1,1,7,7,3,3,1.6459640296021496,0.02407140899122807,E10V2_A252,1,1,9,9,5,5,2.340665446637869,0.03986773574561404,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6030168695356566,0.6947014170357193,1.297718286571376,0.648859143285688,1,1,strictly_increasing,0.008343612938596492,0.015796326754385966,0.02413993969298246,0.01206996984649123
E10V2_proto_sw_2_3_swept_200008,proto_sw_2_3,swept,200008,9,1,1,1,1,E10V2_A259,1,1,5,5,1,1,1.014376802635622,0.018360517178362575,E10V2_A260,1,1,7,7,3,3,1.7094939473004418,0.02744654605263158,E10V2_A261,1,1,9,9,5,5,2.4344177111934555,0.040741502192982455,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6951171446648199,0.7249237638930137,1.4200409085578336,0.7100204542789168,1,1,strictly_increasing,0.009086028874269004,0.013294956140350877,0.02238098501461988,0.01119049250730994
E10V2_proto_sw_2_3_swept_200009,proto_sw_2_3,swept,200009,10,1,1,1,1,E10V2_A268,1,1,5,5,1,1,1.0791961479593923,0.01934279057017544,E10V2_A269,1,1,7,7,3,3,1.7258157380485946,0.027515076754385966,E10V2_A270,1,1,9,9,5,5,2.2227141221236466,0.0332202576754386,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6466195900892022,0.49689838407505205,1.1435179741642543,0.5717589870821271,1,1,strictly_increasing,0.008172286184210526,0.005705180921052631,0.013877467105263157,0.006938733552631578
E10V2_proto_sw_3_1_expanded_200000,proto_sw_3_1,expanded,200000,1,1,1,1,1,E10V2_A271,1,1,5,4,1,1,0.9390429646402122,0.016738623903508772,E10V2_A272,1,1,7,6,3,3,1.7303519144899624,0.03034767909356725,E10V2_A273,1,1,9,8,5,5,2.3575422369252044,0.039884868421052634,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7913089498497502,0.627190322435242,1.418499272284992,0.709249636142496,1,1,strictly_increasing,0.013609055190058478,0.009537189327485384,0.023146244517543862,0.011573122258771931
E10V2_proto_sw_3_1_expanded_200001,proto_sw_3_1,expanded,200001,2,1,1,1,1,E10V2_A280,1,1,5,4,1,1,1.0476407758310307,0.01864035087719298,E10V2_A281,1,1,7,6,3,3,1.6767266044135338,0.02737230445906433,E10V2_A282,1,1,9,8,5,5,1.983804497977669,0.03453947368421053,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6290858285825032,0.3070778935641352,0.9361637221466383,0.46808186107331917,1,1,strictly_increasing,0.008731953581871347,0.007167169225146201,0.015899122807017548,0.007949561403508774
E10V2_proto_sw_3_1_expanded_200002,proto_sw_3_1,expanded,200002,3,1,1,1,1,E10V2_A289,1,1,5,4,1,1,0.918563771355212,0.016458790204678362,E10V2_A290,1,1,7,6,3,3,1.841471842208581,0.032323647660818716,E10V2_A291,1,1,9,8,5,5,2.486255263480331,0.041558159722222224,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.9229080708533689,0.6447834212717503,1.5676914921251193,0.7838457460625596,1,1,strictly_increasing,0.015864857456140354,0.009234512061403508,0.025099369517543862,0.012549684758771931
E10V2_proto_sw_3_1_expanded_200003,proto_sw_3_1,expanded,200003,4,1,1,1,1,E10V2_A298,1,1,5,4,1,1,1.043370822716218,0.01852613304093567,E10V2_A299,1,1,7,6,3,3,1.729352659824947,0.028765762061403508,E10V2_A300,1,1,9,8,5,5,2.7276161270417267,0.03649259868421053,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.685981837108729,0.9982634672167798,1.6842453043255088,0.8421226521627544,1,1,strictly_increasing,0.010239629020467836,0.007726836622807022,0.017966465643274858,0.008983232821637429
E10V2_proto_sw_3_1_expanded_200004,proto_sw_3_1,expanded,200004,5,1,1,1,1,E10V2_A307,1,1,5,4,1,1,1.0113673491217596,0.017789427997076022,E10V2_A308,1,1,7,6,3,3,1.5998737512367665,0.028126142178362575,E10V2_A309,1,1,9,8,5,5,2.5017053649208414,0.039416575292397664,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.5885064021150068,0.9018316136840749,1.4903380157990818,0.7451690078995409,1,1,strictly_increasing,0.010336714181286552,0.01129043311403509,0.02162714729532164,0.01081357364766082
E10V2_proto_sw_3_1_expanded_200005,proto_sw_3_1,expanded,200005,6,1,1,1,1,E10V2_A316,1,1,5,4,1,1,1.0037290845489664,0.015744928728070175,E10V2_A317,1,1,7,6,3,3,1.7799567015759168,0.02930829678362573,E10V2_A318,1,1,9,8,5,5,2.4238330801696124,0.039576480263157895,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7762276170269504,0.6438763785936956,1.420103995620646,0.710051997810323,1,1,strictly_increasing,0.013563368055555556,0.010268183479532164,0.02383155153508772,0.01191577576754386
E10V2_proto_sw_3_1_expanded_200006,proto_sw_3_1,expanded,200006,7,1,1,1,1,E10V2_A325,1,1,5,4,1,1,0.9071786532560951,0.01620751096491228,E10V2_A326,1,1,7,6,3,3,1.647742058615506,0.029154102704678362,E10V2_A327,1,1,9,8,5,5,2.5198411627844264,0.040513066520467836,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7405634053594109,0.8720991041689203,1.6126625095283313,0.8063312547641657,1,1,strictly_increasing,0.012946591739766082,0.011358963815789474,0.024305555555555556,0.012152777777777778
E10V2_proto_sw_3_1_expanded_200007,proto_sw_3_1,expanded,200007,8,1,1,1,1,E10V2_A334,1,1,5,4,1,1,1.0411221476274397,0.018423336988304093,E10V2_A335,1,1,7,6,3,3,1.8038487234513632,0.031404194078947366,E10V2_A336,1,1,9,8,5,5,2.5235121399391507,0.042317708333333336,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7627265758239234,0.7196634164877875,1.482389992311711,0.7411949961558555,1,1,strictly_increasing,0.012980857090643273,0.01091351425438597,0.023894371345029242,0.011947185672514621
E10V2_proto_sw_3_1_expanded_200008,proto_sw_3_1,expanded,200008,9,1,1,1,1,E10V2_A343,1,1,5,4,1,1,1.0525365466870544,0.017977887426900586,E10V2_A344,1,1,7,6,3,3,1.8745056427403994,0.03136992872807018,E10V2_A345,1,1,9,8,5,5,2.590134958667403,0.04232913011695907,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.821969096053345,0.7156293159270037,1.5375984119803487,0.7687992059901744,1,1,strictly_increasing,0.013392041301169593,0.010959201388888888,0.02435124269005848,0.01217562134502924
E10V2_proto_sw_3_1_expanded_200009,proto_sw_3_1,expanded,200009,10,1,1,1,1,E10V2_A352,1,1,5,4,1,1,0.855034286007828,0.014522797880116959,E10V2_A353,1,1,7,6,3,3,1.7741138930911287,0.02591031615497076,E10V2_A354,1,1,9,8,5,5,2.4939007560656385,0.03844572368421053,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.9190796070833006,0.7197868629745099,1.6388664700578106,0.8194332350289053,1,1,strictly_increasing,0.011387518274853802,0.012535407529239768,0.02392292580409357,0.011961462902046785
E10V2_proto_sw_3_1_compact_200000,proto_sw_3_1,compact,200000,1,1,1,1,1,E10V2_A274,1,1,5,4,1,1,1.0079804623722584,0.01754957054093567,E10V2_A275,1,1,7,6,3,3,1.75677662989131,0.027857730263157895,E10V2_A276,1,1,9,8,5,5,2.4417452254789245,0.04210640533625731,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7487961675190515,0.6849685955876146,1.4337647631066661,0.7168823815533331,1,1,strictly_increasing,0.010308159722222224,0.014248675073099418,0.02455683479532164,0.01227841739766082
E10V2_proto_sw_3_1_compact_200001,proto_sw_3_1,compact,200001,2,1,1,1,1,E10V2_A283,1,1,5,4,1,1,1.0237228435597951,0.016938505116959063,E10V2_A284,1,1,7,6,3,3,1.7336964117098768,0.029502467105263157,E10V2_A285,1,1,9,8,5,5,2.4036031801794566,0.039804915935672515,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7099735681500816,0.6699067684695799,1.3798803366196615,0.6899401683098307,1,1,strictly_increasing,0.012563961988304093,0.010302448830409358,0.02286641081871345,0.011433205409356726
E10V2_proto_sw_3_1_compact_200002,proto_sw_3_1,compact,200002,3,1,1,1,1,E10V2_A292,1,1,5,4,1,1,1.049084286410614,0.01859466374269006,E10V2_A293,1,1,7,6,3,3,1.7474080530181064,0.029668082967836257,E10V2_A294,1,1,9,8,5,5,2.561230150721035,0.043579815423976605,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6983237666074924,0.8138220977029285,1.5121458643104209,0.7560729321552104,1,1,strictly_increasing,0.011073419225146198,0.013911732456140347,0.024985151681286545,0.012492575840643273
E10V2_proto_sw_3_1_compact_200003,proto_sw_3_1,compact,200003,4,1,1,1,1,E10V2_A301,1,1,5,4,1,1,1.0142758347512957,0.018080683479532164,E10V2_A302,1,1,7,6,3,3,1.6860454258552455,0.026235836988304093,E10V2_A303,1,1,9,8,5,5,2.3754710449938017,0.03846285635964912,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6717695911039498,0.6894256191385562,1.361195210242506,0.680597605121253,1,1,strictly_increasing,0.00815515350877193,0.012227019371345026,0.020382172880116955,0.010191086440058478
E10V2_proto_sw_3_1_compact_200004,proto_sw_3_1,compact,200004,5,1,1,1,1,E10V2_A310,1,1,5,4,1,1,0.8887737413558737,0.015025356359649123,E10V2_A311,1,1,7,6,3,3,1.7479385279773059,0.03074173062865497,E10V2_A312,1,1,9,8,5,5,2.5039105601159815,0.04097564875730994,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8591647866214321,0.7559720321386756,1.6151368187601078,0.8075684093800539,1,1,strictly_increasing,0.015716374269005847,0.01023391812865497,0.025950292397660817,0.012975146198830409
E10V2_proto_sw_3_1_compact_200005,proto_sw_3_1,compact,200005,6,1,1,1,1,E10V2_A319,1,1,5,4,1,1,0.9491053418202463,0.01619608918128655,E10V2_A320,1,1,7,6,3,3,1.6165148149180357,0.024859512061403508,E10V2_A321,1,1,9,8,5,5,2.385572264379522,0.0369608918128655,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6674094730977894,0.7690574494614864,1.4364669225592759,0.7182334612796379,1,1,strictly_increasing,0.008663422880116959,0.012101379751461992,0.02076480263157895,0.010382401315789476
E10V2_proto_sw_3_1_compact_200006,proto_sw_3_1,compact,200006,7,1,1,1,1,E10V2_A328,1,1,5,4,1,1,1.0447123134296294,0.018206323099415205,E10V2_A329,1,1,7,6,3,3,1.6898900686530256,0.02793768274853801,E10V2_A330,1,1,9,8,5,5,2.5765627450344826,0.04340848866959064,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6451777552233962,0.886672676381457,1.5318504316048531,0.7659252158024266,1,1,strictly_increasing,0.009731359649122806,0.01547080592105263,0.025202165570175437,0.012601082785087718
E10V2_proto_sw_3_1_compact_200007,proto_sw_3_1,compact,200007,8,1,1,1,1,E10V2_A337,1,1,5,4,1,1,1.0368275921577002,0.017292580409356724,E10V2_A338,1,1,7,6,3,3,1.6518630479782466,0.028000502558479533,E10V2_A339,1,1,9,8,5,5,2.3533640181685125,0.03990200109649123,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6150354558205464,0.7015009701902659,1.3165364260108123,0.6582682130054062,1,1,strictly_increasing,0.01070792214912281,0.011901498538011698,0.022609420687134507,0.011304710343567254
E10V2_proto_sw_3_1_compact_200008,proto_sw_3_1,compact,200008,9,1,1,1,1,E10V2_A346,1,1,5,4,1,1,1.1100812155353998,0.01862892909356725,E10V2_A347,1,1,7,6,3,3,1.9316527075475702,0.033288788377192985,E10V2_A348,1,1,9,8,5,5,2.715774652111029,0.04175233004385965,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8215714920121704,0.7841219445634586,1.605693436575629,0.8028467182878145,1,1,strictly_increasing,0.014659859283625735,0.008463541666666664,0.0231234009502924,0.0115617004751462
E10V2_proto_sw_3_1_compact_200009,proto_sw_3_1,compact,200009,10,1,1,1,1,E10V2_A355,1,1,5,4,1,1,0.874146087110217,0.015545047514619883,E10V2_A356,1,1,7,6,3,3,1.6143593230278517,0.025179322002923978,E10V2_A357,1,1,9,8,5,5,2.341809855070207,0.0400390625,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7402132359176347,0.7274505320423554,1.4676637679599902,0.7338318839799951,1,1,strictly_increasing,0.009634274488304095,0.014859740497076022,0.02449401498538012,0.01224700749269006
E10V2_proto_sw_3_1_swept_200000,proto_sw_3_1,swept,200000,1,1,1,1,1,E10V2_A277,1,1,5,4,1,1,1.0226821655333684,0.017915067616959063,E10V2_A278,1,1,7,6,3,3,1.664900838938277,0.02882858187134503,E10V2_A279,1,1,9,8,5,5,2.495458565585343,0.04355126096491228,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6422186734049085,0.8305577266470663,1.4727764000519747,0.7363882000259874,1,1,strictly_increasing,0.010913514254385966,0.014722679093567254,0.02563619334795322,0.01281809667397661
E10V2_proto_sw_3_1_swept_200001,proto_sw_3_1,swept,200001,2,1,1,1,1,E10V2_A286,1,1,5,4,1,1,1.015687463753585,0.016927083333333332,E10V2_A287,1,1,7,6,3,3,1.6905700334275786,0.02861156798245614,E10V2_A288,1,1,9,8,5,5,2.4537924706361944,0.04071865862573099,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6748825696739935,0.7632224372086158,1.4381050068826093,0.7190525034413047,1,1,strictly_increasing,0.01168448464912281,0.012107090643274851,0.02379157529239766,0.01189578764619883
E10V2_proto_sw_3_1_swept_200002,proto_sw_3_1,swept,200002,3,1,1,1,1,E10V2_A295,1,1,5,4,1,1,1.0197981742041202,0.01814921418128655,E10V2_A296,1,1,7,6,3,3,1.7464078922521427,0.030804550438596492,E10V2_A297,1,1,9,8,5,5,2.553364875714181,0.042934484649122806,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7266097180480224,0.8069569834620383,1.5335667015100607,0.7667833507550303,1,1,strictly_increasing,0.012655336257309944,0.012129934210526314,0.024785270467836257,0.012392635233918129
E10V2_proto_sw_3_1_swept_200003,proto_sw_3_1,swept,200003,4,1,1,1,1,E10V2_A304,1,1,5,4,1,1,0.9066699261329889,0.01620751096491228,E10V2_A305,1,1,7,6,3,3,1.7355930394289079,0.02721811038011696,E10V2_A306,1,1,9,8,5,5,2.286019758829823,0.03136421783625731,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.828923113295919,0.5504267194009151,1.379349832696834,0.689674916348417,1,1,strictly_increasing,0.011010599415204679,0.004146107456140354,0.015156706871345033,0.007578353435672517
E10V2_proto_sw_3_1_swept_200004,proto_sw_3_1,swept,200004,5,1,1,1,1,E10V2_A313,1,1,5,4,1,1,1.0251500690541802,0.018154925073099414,E10V2_A314,1,1,7,6,3,3,1.6835416639942915,0.029388249269005847,E10V2_A315,1,1,9,8,5,5,2.459682320853541,0.03681240862573099,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6583915949401113,0.7761406568592495,1.4345322517993608,0.7172661258996804,1,1,strictly_increasing,0.011233324195906433,0.007424159356725146,0.01865748355263158,0.00932874177631579
E10V2_proto_sw_3_1_swept_200005,proto_sw_3_1,swept,200005,6,1,1,1,1,E10V2_A322,1,1,5,4,1,1,0.95065640229838,0.016778600146198832,E10V2_A323,1,1,7,6,3,3,1.6373501832815385,0.02693827668128655,E10V2_A324,1,1,9,8,5,5,2.5458971760221187,0.0428202668128655,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6866937809831585,0.9085469927405803,1.5952407737237388,0.7976203868618694,1,1,strictly_increasing,0.010159676535087717,0.01588199013157895,0.026041666666666668,0.013020833333333334
E10V2_proto_sw_3_1_swept_200006,proto_sw_3_1,swept,200006,7,1,1,1,1,E10V2_A331,1,1,5,4,1,1,1.0054886577604358,0.0178922240497076,E10V2_A332,1,1,7,6,3,3,1.7119555507203836,0.029999314692982455,E10V2_A333,1,1,9,8,5,5,2.4919941901837057,0.04088998538011696,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7064668929599478,0.7800386394633221,1.4865055324232699,0.7432527662116349,1,1,strictly_increasing,0.012107090643274854,0.010890670687134507,0.02299776133040936,0.01149888066520468
E10V2_proto_sw_3_1_swept_200007,proto_sw_3_1,swept,200007,8,1,1,1,1,E10V2_A340,1,1,5,4,1,1,1.017040249239553,0.01800073099415205,E10V2_A341,1,1,7,6,3,3,1.886272846891514,0.030941611842105265,E10V2_A342,1,1,9,8,5,5,2.564793437375727,0.04475054824561404,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.869232597651961,0.6785205904842131,1.5477531881361741,0.7738765940680871,1,1,strictly_increasing,0.012940880847953216,0.013808936403508772,0.02674981725146199,0.013374908625730994
E10V2_proto_sw_3_1_swept_200008,proto_sw_3_1,swept,200008,9,1,1,1,1,E10V2_A349,1,1,5,4,1,1,1.0282767858950954,0.01797217653508772,E10V2_A350,1,1,7,6,3,3,1.6575496187220655,0.0276578490497076,E10V2_A351,1,1,9,8,5,5,2.543445092313116,0.043042991593567254,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6292728328269701,0.8858954735910505,1.5151683064180206,0.7575841532090103,1,1,strictly_increasing,0.00968567251461988,0.015385142543859653,0.025070815058479533,0.012535407529239767
E10V2_proto_sw_3_1_swept_200009,proto_sw_3_1,swept,200009,10,1,1,1,1,E10V2_A358,1,1,5,4,1,1,1.021356493992653,0.01652732090643275,E10V2_A359,1,1,7,6,3,3,1.7910722546263314,0.030010736476608187,E10V2_A360,1,1,9,8,5,5,2.4864197714376948,0.041895102339181284,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7697157606336784,0.6953475168113634,1.4650632774450418,0.7325316387225209,1,1,strictly_increasing,0.013483415570175437,0.011884365862573097,0.025367781432748534,0.012683890716374267
E10V2_proto_sw_3_2_expanded_200000,proto_sw_3_2,expanded,200000,1,1,1,1,1,E10V2_A361,1,1,5,3,1,1,0.7720554763407468,0.01362047697368421,E10V2_A362,1,1,7,5,3,3,1.5360758183371188,0.026806926169590642,E10V2_A363,1,1,9,7,5,5,2.2259386985229117,0.038776955409356724,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.764020341996372,0.6898628801857929,1.453883222182165,0.7269416110910825,1,1,strictly_increasing,0.013186449195906431,0.011970029239766082,0.025156478435672515,0.012578239217836257
E10V2_proto_sw_3_2_expanded_200001,proto_sw_3_2,expanded,200001,2,1,1,1,1,E10V2_A370,1,1,5,3,1,1,0.7652392328597194,0.013517680921052632,E10V2_A371,1,1,7,5,3,3,1.5906970718858586,0.02772637975146199,E10V2_A372,1,1,9,7,5,5,2.2033451247921727,0.03857136330409357,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8254578390261392,0.6126480529063141,1.4381058919324534,0.7190529459662267,1,1,strictly_increasing,0.014208698830409356,0.010844983552631578,0.025053682383040933,0.012526841191520467
