case_id,prototype_id,backbone_variant,density_level,replicate,diagnostic_id,method,target_l2_count,target_upgraded_parent_count,achieved_l2_count,achieved_upgraded_parent_count,mechanically_legal,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,clearance_violation_count,flower_region_intrusion_curve_count,periodic_seam_violation_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,parallel_cotravel_total,parallel_cotravel_peak,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio
C070,proto_sw_3_1,swept,medium,2,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.08543021564069937,0.020067678,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C070,proto_sw_3_1,swept,medium,2,MB-L2,LocalGreedy,4,,4,2,1,0,0,0,0,0,0,0,0,0.10282638254574303,0.020067678,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C070,proto_sw_3_1,swept,medium,2,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.10282638254574303,0.020067678,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C070,proto_sw_3_1,swept,medium,2,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.10282638254574303,0.020067678,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C070,proto_sw_3_1,swept,medium,2,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.08543021564069937,0.020067678,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C071,proto_sw_3_1,swept,rich,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C071,proto_sw_3_1,swept,rich,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C071,proto_sw_3_1,swept,rich,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C071,proto_sw_3_1,swept,rich,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C071,proto_sw_3_1,swept,rich,1,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C071,proto_sw_3_1,swept,rich,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C071,proto_sw_3_1,swept,rich,1,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C071,proto_sw_3_1,swept,rich,1,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0
C071,proto_sw_3_1,swept,rich,1,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285
C071,proto_sw_3_1,swept,rich,1,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285
C071,proto_sw_3_1,swept,rich,1,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285
C071,proto_sw_3_1,swept,rich,1,MB-L2,JBC,3,,3,3,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0
C071,proto_sw_3_1,swept,rich,1,MB-L2,LocalGreedy,4,,4,2,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857
C071,proto_sw_3_1,swept,rich,1,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857
C071,proto_sw_3_1,swept,rich,1,MB-L2,LG+CS,4,,4,3,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285
C071,proto_sw_3_1,swept,rich,1,MB-L2,JBC,4,,4,3,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285
C071,proto_sw_3_1,swept,rich,1,MB-L2,LocalGreedy,5,,5,3,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857
C071,proto_sw_3_1,swept,rich,1,MB-L2,LG+Count,5,,5,3,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857
C071,proto_sw_3_1,swept,rich,1,MB-L2,LG+CS,5,,5,3,1,0,0,0,0,0,0,0,0,0.021612790136537635,0.020067678,0.0942933312110173,0.0942933312110173,0.5714285714285714,0.14285714285714285,0.2857142857142857
C071,proto_sw_3_1,swept,rich,1,MB-L2,JBC,5,,5,3,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0010436579745616477,0.0010436579745616477,0.5714285714285714,0.14285714285714285,0.2857142857142857
C071,proto_sw_3_1,swept,rich,1,MB-L2,LocalGreedy,6,,6,3,1,0,0,0,0,0,0,0,0,0.02662125217875568,0.020067678,0.1349855864771937,0.1349855864771937,0.5714285714285714,0.0,0.42857142857142855
C071,proto_sw_3_1,swept,rich,1,MB-L2,LG+Count,6,,6,3,1,0,0,0,0,0,0,0,0,0.02662125217875568,0.020067678,0.1349855864771937,0.1349855864771937,0.5714285714285714,0.0,0.42857142857142855
C071,proto_sw_3_1,swept,rich,1,MB-L2,LG+CS,6,,6,3,1,0,0,0,0,0,0,0,0,0.021612790136537635,0.020067678,0.0942933312110173,0.0942933312110173,0.5714285714285714,0.0,0.42857142857142855
C071,proto_sw_3_1,swept,rich,1,MB-L2,JBC,6,,6,3,1,0,0,0,0,0,0,0,0,0.041968422139747656,0.020067678,0.0010436579745616477,0.0010436579745616477,0.5714285714285714,0.0,0.42857142857142855
C072,proto_sw_3_1,swept,rich,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.03210426361204998,0.020067678,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C072,proto_sw_3_1,swept,rich,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.03210426361204998,0.020067678,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C072,proto_sw_3_1,swept,rich,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.03210426361204998,0.020067678,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C072,proto_sw_3_1,swept,rich,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.025670483653158063,0.020067678,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C072,proto_sw_3_1,swept,rich,2,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.03555624607274779,0.020067678,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C072,proto_sw_3_1,swept,rich,2,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.03555624607274779,0.020067678,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C072,proto_sw_3_1,swept,rich,2,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.03555624607274779,0.020067678,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C072,proto_sw_3_1,swept,rich,2,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.025670483653158063,0.020067678,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0
C072,proto_sw_3_1,swept,rich,2,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.03210426361204998,0.020067678,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285
C072,proto_sw_3_1,swept,rich,2,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.03210426361204998,0.020067678,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285
C072,proto_sw_3_1,swept,rich,2,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.03210426361204998,0.020067678,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285
C072,proto_sw_3_1,swept,rich,2,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.025670483653158063,0.020067678,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285
C072,proto_sw_3_1,swept,rich,2,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.029275011751284098,0.020067678,0.2833546693781351,0.2833546693781351,0.7142857142857143,0.0,0.2857142857142857
C072,proto_sw_3_1,swept,rich,2,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.029275011751284098,0.020067678,0.2833546693781351,0.2833546693781351,0.7142857142857143,0.0,0.2857142857142857
C072,proto_sw_3_1,swept,rich,2,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.02849949972677796,0.020067678,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857
C073,proto_sw_3_2,expanded,simple,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C073,proto_sw_3_2,expanded,simple,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C073,proto_sw_3_2,expanded,simple,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C073,proto_sw_3_2,expanded,simple,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C073,proto_sw_3_2,expanded,simple,1,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C073,proto_sw_3_2,expanded,simple,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C073,proto_sw_3_2,expanded,simple,1,MB-L2,LG+CS,2,,2,2,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C073,proto_sw_3_2,expanded,simple,1,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C073,proto_sw_3_2,expanded,simple,1,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C073,proto_sw_3_2,expanded,simple,1,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C073,proto_sw_3_2,expanded,simple,1,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C073,proto_sw_3_2,expanded,simple,1,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C073,proto_sw_3_2,expanded,simple,1,MB-L2,LocalGreedy,4,,4,2,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C073,proto_sw_3_2,expanded,simple,1,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C073,proto_sw_3_2,expanded,simple,1,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C073,proto_sw_3_2,expanded,simple,1,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.045372309875014595,0.021319526,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C074,proto_sw_3_2,expanded,simple,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C074,proto_sw_3_2,expanded,simple,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C074,proto_sw_3_2,expanded,simple,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C074,proto_sw_3_2,expanded,simple,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C074,proto_sw_3_2,expanded,simple,2,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C074,proto_sw_3_2,expanded,simple,2,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C074,proto_sw_3_2,expanded,simple,2,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C074,proto_sw_3_2,expanded,simple,2,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C074,proto_sw_3_2,expanded,simple,2,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.019880157697733485,0.019880157697733485,0.6666666666666666,0.16666666666666666,0.16666666666666666
C074,proto_sw_3_2,expanded,simple,2,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.019880157697733485,0.019880157697733485,0.6666666666666666,0.16666666666666666,0.16666666666666666
C074,proto_sw_3_2,expanded,simple,2,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C074,proto_sw_3_2,expanded,simple,2,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C074,proto_sw_3_2,expanded,simple,2,MB-L2,LocalGreedy,4,,4,2,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.027748074986701902,0.027748074986701902,0.6666666666666666,0.0,0.3333333333333333
C074,proto_sw_3_2,expanded,simple,2,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.027748074986701902,0.027748074986701902,0.6666666666666666,0.0,0.3333333333333333
C074,proto_sw_3_2,expanded,simple,2,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.005285281284399857,0.005285281284399857,0.6666666666666666,0.0,0.3333333333333333
C074,proto_sw_3_2,expanded,simple,2,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.033608169089577776,0.021319526,0.005285281284399857,0.005285281284399857,0.6666666666666666,0.0,0.3333333333333333
C075,proto_sw_3_2,expanded,medium,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C075,proto_sw_3_2,expanded,medium,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C075,proto_sw_3_2,expanded,medium,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C075,proto_sw_3_2,expanded,medium,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C075,proto_sw_3_2,expanded,medium,1,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C075,proto_sw_3_2,expanded,medium,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C075,proto_sw_3_2,expanded,medium,1,MB-L2,LG+CS,2,,2,2,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C075,proto_sw_3_2,expanded,medium,1,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C075,proto_sw_3_2,expanded,medium,1,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C075,proto_sw_3_2,expanded,medium,1,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C075,proto_sw_3_2,expanded,medium,1,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C075,proto_sw_3_2,expanded,medium,1,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C075,proto_sw_3_2,expanded,medium,1,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C075,proto_sw_3_2,expanded,medium,1,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C075,proto_sw_3_2,expanded,medium,1,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.04017585246185784,0.021319526,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C076,proto_sw_3_2,expanded,medium,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C076,proto_sw_3_2,expanded,medium,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C076,proto_sw_3_2,expanded,medium,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C076,proto_sw_3_2,expanded,medium,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C076,proto_sw_3_2,expanded,medium,2,MB-L2,LocalGreedy,2,,2,2,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C076,proto_sw_3_2,expanded,medium,2,MB-L2,LG+Count,2,,2,2,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C076,proto_sw_3_2,expanded,medium,2,MB-L2,LG+CS,2,,2,2,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C076,proto_sw_3_2,expanded,medium,2,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C076,proto_sw_3_2,expanded,medium,2,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C076,proto_sw_3_2,expanded,medium,2,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C076,proto_sw_3_2,expanded,medium,2,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C076,proto_sw_3_2,expanded,medium,2,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C076,proto_sw_3_2,expanded,medium,2,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C076,proto_sw_3_2,expanded,medium,2,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C076,proto_sw_3_2,expanded,medium,2,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.03326865693938728,0.021319526,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C077,proto_sw_3_2,expanded,rich,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.03647981712105936,0.021319526,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C077,proto_sw_3_2,expanded,rich,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.03647981712105936,0.021319526,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C077,proto_sw_3_2,expanded,rich,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.03647981712105936,0.021319526,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C077,proto_sw_3_2,expanded,rich,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.03647981712105936,0.021319526,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C077,proto_sw_3_2,expanded,rich,1,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.03647981712105936,0.021319526,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C077,proto_sw_3_2,expanded,rich,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.03647981712105936,0.021319526,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C077,proto_sw_3_2,expanded,rich,1,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.03647981712105936,0.021319526,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C077,proto_sw_3_2,expanded,rich,1,MB-L2,JBC,2,,2,1,1,0,0,0,0,0,0,0,0,0.03647981712105936,0.021319526,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C078,proto_sw_3_2,expanded,rich,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.04883788909820251,0.021319526,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C078,proto_sw_3_2,expanded,rich,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.04883788909820251,0.021319526,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C078,proto_sw_3_2,expanded,rich,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.04883788909820251,0.021319526,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C078,proto_sw_3_2,expanded,rich,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.04883788909820251,0.021319526,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C078,proto_sw_3_2,expanded,rich,2,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.035255496318470754,0.021319526,0.04237491512264515,0.04237491512264515,0.8571428571428571,0.0,0.14285714285714285
C078,proto_sw_3_2,expanded,rich,2,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.02190238648042037,0.021319526,0.007424008847888511,0.007424008847888511,0.8571428571428571,0.0,0.14285714285714285
C078,proto_sw_3_2,expanded,rich,2,MB-L2,JBC,2,,2,1,1,0,0,0,0,0,0,0,0,0.04883788909820251,0.021319526,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C079,proto_sw_3_2,compact,simple,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.04621817492490162,0.021319526,0.0,0.0,0.8,0.2,0.0
C079,proto_sw_3_2,compact,simple,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.04621817492490162,0.021319526,0.0,0.0,0.8,0.2,0.0
C079,proto_sw_3_2,compact,simple,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.04621817492490162,0.021319526,0.0,0.0,0.8,0.2,0.0
C079,proto_sw_3_2,compact,simple,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.04621817492490162,0.021319526,0.0,0.0,0.8,0.2,0.0
C079,proto_sw_3_2,compact,simple,1,MB-L2,LocalGreedy,2,,2,2,1,0,0,0,0,0,0,0,0,0.03751794954115054,0.021319526,0.4344939970948535,0.4344939970948535,0.6,0.4,0.0
C079,proto_sw_3_2,compact,simple,1,MB-L2,LG+Count,2,,2,2,1,0,0,0,0,0,0,0,0,0.03751794954115054,0.021319526,0.4344939970948535,0.4344939970948535,0.6,0.4,0.0
C079,proto_sw_3_2,compact,simple,1,MB-L2,LG+CS,2,,2,2,1,0,0,0,0,0,0,0,0,0.04621817492490162,0.021319526,0.0,0.0,0.6,0.4,0.0
C079,proto_sw_3_2,compact,simple,1,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.04621817492490162,0.021319526,0.0,0.0,0.6,0.4,0.0
C079,proto_sw_3_2,compact,simple,1,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.04621817492490162,0.021319526,0.0,0.0,0.6,0.2,0.2
