case_id,target,method,attained,score,quality,B,U,total,peak
C048,2,LG+CS,True,1.8215875859755295,1.4615875859755296,2,2,0.0,0.0
C048,2,JBC,True,1.8306135392060208,1.470613539206021,2,2,0.0,0.0
C048,3,LocalGreedy,True,1.7724773653787906,1.4124773653787908,3,2,0.0,0.0
C048,3,LG+Count,True,1.7724773653787906,1.4124773653787908,3,2,0.0,0.0
C048,3,LG+CS,True,1.8144761918583834,1.4544761918583835,3,2,0.0,0.0
C048,3,JBC,True,1.824841135651686,1.4648411356516862,3,2,0.0,0.0
C048,4,LocalGreedy,False,1.7724773653787906,1.4124773653787908,3,2,0.0,0.0
C048,4,LG+Count,True,1.7796401510866593,1.4196401510866594,4,2,0.0,0.0
C048,4,LG+CS,True,1.8136110928969353,1.4536110928969355,4,2,0.0,0.0
C048,4,JBC,True,1.818020028510067,1.458020028510067,4,2,0.0,0.0
C049,1,LocalGreedy,True,0.8642006233628023,0.6842006233628023,1,1,0.0,0.0
C049,1,LG+Count,True,0.8642006233628023,0.6842006233628023,1,1,0.0,0.0
C049,1,LG+CS,True,0.90351808550172,0.72351808550172,1,1,0.0,0.0
C049,1,JBC,True,0.9152064714156809,0.7352064714156809,1,1,0.0,0.0
C049,2,LocalGreedy,True,0.9001146143181344,0.7201146143181345,2,1,0.0,0.0
C049,2,LG+Count,True,0.9001146143181344,0.7201146143181345,2,1,0.0,0.0
C049,2,LG+CS,True,1.8187245569174006,1.4587245569174008,2,2,0.0,0.0
C049,2,JBC,True,1.8292812982078464,1.4692812982078465,2,2,0.0,0.0
C049,3,LocalGreedy,True,1.7845186840421277,1.4245186840421276,3,2,0.0,0.0
C049,3,LG+Count,True,1.7845186840421277,1.4245186840421276,3,2,0.0,0.0
C049,3,LG+CS,True,1.8036937858636208,1.443693785863621,3,2,0.0,0.0
C049,3,JBC,True,1.8197974789311915,1.4597974789311916,3,2,0.0,0.0
C049,4,LocalGreedy,True,1.7827772364779046,1.4227772364779048,4,2,0.0,0.0
C049,4,LG+Count,True,1.7827772364779046,1.4227772364779048,4,2,0.0,0.0
C049,4,LG+CS,True,1.8002903146800353,1.4402903146800354,4,2,0.0,0.0
C049,4,JBC,True,1.8061731553431457,1.4461731553431456,4,2,0.0,0.0
C050,1,LocalGreedy,True,0.8716427439371082,0.6916427439371081,1,1,0.0,0.0
C050,1,LG+Count,True,0.8716427439371082,0.6916427439371081,1,1,0.0,0.0
C050,1,LG+CS,True,0.9040437351943631,0.7240437351943632,1,1,0.0,0.0
C050,1,JBC,True,0.9104313037873788,0.7304313037873789,1,1,0.0,0.0
C050,2,LocalGreedy,True,0.8948926178400529,0.7148926178400529,2,1,0.0,0.0
C050,2,LG+Count,True,0.8948926178400529,0.7148926178400529,2,1,0.0,0.0
C050,2,LG+CS,True,1.8083236600723689,1.448323660072369,2,2,0.0,0.0
C050,2,JBC,True,1.8164359733699138,1.456435973369914,2,2,0.0,0.0
C050,3,LocalGreedy,True,1.7476278426753367,1.3876278426753368,3,2,0.0,0.0
C050,3,LG+Count,True,1.7476278426753367,1.3876278426753368,3,2,0.0,0.0
C050,3,LG+CS,True,1.800068771552465,1.4400687715524652,3,2,0.0,0.0
C050,3,JBC,True,1.8098341445156372,1.449834144515637,3,2,0.0,0.0
C050,4,LocalGreedy,True,1.787318735409325,1.427318735409325,4,2,0.0,0.0
C050,4,LG+Count,True,1.787318735409325,1.427318735409325,4,2,0.0,0.0
C050,4,LG+CS,True,1.79542787708636,1.4354278770863602,4,2,0.0,0.0
C050,4,JBC,True,1.8014624835318247,1.4414624835318248,4,2,0.0,0.0
C051,1,LocalGreedy,True,0.8883535831636107,0.7083535831636107,1,1,0.0,0.0
C051,1,LG+Count,True,0.8883535831636107,0.7083535831636107,1,1,0.0,0.0
C051,1,LG+CS,True,0.9079572191416625,0.7279572191416626,1,1,0.0,0.0
C051,1,JBC,True,0.9128622295193607,0.7328622295193608,1,1,0.0,0.0
C051,2,LocalGreedy,True,0.8726812296917832,0.6926812296917833,2,1,0.0,0.0
C051,2,LG+Count,True,0.8726812296917832,0.6926812296917833,2,1,0.0,0.0
C051,2,LG+CS,True,0.8942009706916607,0.7142009706916608,2,1,0.0,0.0
C051,2,JBC,True,0.9056516553286407,0.7256516553286407,2,1,0.0,0.0
C052,1,LocalGreedy,True,0.8853418333569567,0.7053418333569567,1,1,0.0,0.0
C052,1,LG+Count,True,0.8853418333569567,0.7053418333569567,1,1,0.0,0.0
C052,1,LG+CS,True,0.912363991394967,0.7323639913949671,1,1,0.0,0.0
C052,1,JBC,True,0.912363991394967,0.7323639913949671,1,1,0.0,0.0
C052,2,LocalGreedy,True,0.8790005773229375,0.6990005773229374,2,1,0.0,0.0
C052,2,LG+Count,True,0.8790005773229375,0.6990005773229374,2,1,0.0,0.0
C052,2,LG+CS,True,1.5914378536075642,1.4535289732075642,2,2,0.211515352,0.211515352
C052,2,JBC,True,1.8236851396259528,1.463685139625953,2,2,0.0,0.0
C052,3,LocalGreedy,True,1.0078591365959537,1.4031391547459535,3,2,0.719314303,0.719314303
C052,3,LG+Count,True,1.0078591365959537,1.4031391547459535,3,2,0.719314303,0.719314303
C052,3,LG+CS,True,1.8109112520266204,1.4509112520266205,3,2,0.0,0.0
C052,3,JBC,True,1.8166389553792568,1.456638955379257,3,2,0.0,0.0
C052,4,LocalGreedy,False,1.0078591365959537,1.4031391547459535,3,2,0.719314303,0.719314303
C052,4,LG+Count,True,1.7617444434056542,1.4017444434056543,4,2,0.0,0.0
C052,4,LG+CS,True,1.8034779547281734,1.4434779547281735,4,2,0.0,0.0
C052,4,JBC,True,1.8092056580808098,1.4492056580808097,4,2,0.0,0.0
C053,1,LocalGreedy,True,0.8853906327599026,0.7053906327599027,1,1,0.0,0.0
C053,1,LG+Count,True,0.8853906327599026,0.7053906327599027,1,1,0.0,0.0
C053,1,LG+CS,True,0.9104827644081173,0.7304827644081173,1,1,0.0,0.0
C053,1,JBC,True,0.9104827644081173,0.7304827644081173,1,1,0.0,0.0
C053,2,LocalGreedy,True,0.8905869303739091,0.7105869303739092,2,1,0.0,0.0
C053,2,LG+Count,True,0.8905869303739091,0.7105869303739092,2,1,0.0,0.0
C053,2,LG+CS,True,1.807070997303022,1.447070997303022,2,2,0.0,0.0
C053,2,JBC,True,1.8138222908594033,1.4538222908594034,2,2,0.0,0.0
C053,3,LocalGreedy,True,1.6824091356263915,1.4117169118763915,3,2,0.085055025,0.085055025
C053,3,LG+Count,True,1.6824091356263915,1.4117169118763915,3,2,0.085055025,0.085055025
C053,3,LG+CS,True,2.706361579420458,2.166361579420458,3,3,0.0,0.0
C053,3,JBC,True,2.715677113145007,2.177427959795007,3,3,0.001667473,0.001667473
C053,4,LocalGreedy,True,1.5454412500405805,1.4120111876905803,4,2,0.215780893,0.215780893
C053,4,LG+Count,True,1.5454412500405805,1.4120111876905803,4,2,0.215780893,0.215780893
C053,4,LG+CS,True,2.7125129121955998,2.1725129121955997,4,3,0.0,0.0
C053,4,JBC,True,2.719264205751981,2.179264205751981,4,3,0.0,0.0
C053,5,LocalGreedy,True,2.425322044722546,2.1118919823725464,5,3,0.215780893,0.215780893
C053,5,LG+Count,True,2.425322044722546,2.1118919823725464,5,3,0.215780893,0.215780893
C053,5,LG+CS,True,2.6066038487784207,2.1556182875784207,5,3,0.084775656,0.084775656
C053,5,JBC,True,2.7183171309621246,2.1783171309621245,5,3,0.0,0.0
C053,6,LocalGreedy,True,2.4508831649331575,2.137453102583158,6,3,0.215780893,0.215780893
C053,6,LG+Count,True,2.4508831649331575,2.137453102583158,6,3,0.215780893,0.215780893
C053,6,LG+CS,True,2.5932319172351463,2.1422463560351463,6,3,0.084775656,0.084775656
C053,6,JBC,True,2.7049451994188503,2.16494519941885,6,3,0.0,0.0
C054,1,LocalGreedy,True,0.860398741424331,0.680398741424331,1,1,0.0,0.0
C054,1,LG+Count,True,0.860398741424331,0.680398741424331,1,1,0.0,0.0
C054,1,LG+CS,True,0.9091930521564311,0.729193052156431,1,1,0.0,0.0
C054,1,JBC,True,0.9115556265313234,0.7315556265313234,1,1,0.0,0.0
C054,2,LocalGreedy,True,0.9076814101033859,0.7276814101033859,2,1,0.0,0.0
C054,2,LG+Count,True,0.9076814101033859,0.7276814101033859,2,1,0.0,0.0
C054,2,LG+CS,True,1.8135905852005894,1.4537569524505893,2,2,0.000158445,0.000158445
C054,2,JBC,True,1.822068033611206,1.4620680336112062,2,2,0.0,0.0
C054,3,LocalGreedy,True,1.771503914162066,1.4115039141620662,3,2,0.0,0.0
C054,3,LG+Count,True,1.771503914162066,1.4115039141620662,3,2,0.0,0.0
C054,3,LG+CS,True,1.7782043390879734,1.4244345224879733,3,2,0.005933508,0.005933508
C054,3,JBC,True,1.8192370366347093,1.4592370366347094,3,2,0.0,0.0
C054,4,LocalGreedy,True,1.7766926970349282,1.4229228804349283,4,2,0.005933508,0.005933508
C054,4,LG+Count,True,1.7766926970349282,1.4229228804349283,4,2,0.005933508,0.005933508
C054,4,LG+CS,True,1.7766926970349282,1.4229228804349283,4,2,0.005933508,0.005933508
C054,4,JBC,True,1.80439894672186,1.4443989467218599,4,2,0.0,0.0
C055,1,LocalGreedy,True,0.8831665165717197,0.7031665165717198,1,1,0.0,0.0
C055,1,LG+Count,True,0.8831665165717197,0.7031665165717198,1,1,0.0,0.0
C055,1,LG+CS,True,0.9083079501511522,0.7283079501511522,1,1,0.0,0.0
C055,1,JBC,True,0.9187113402573905,0.7387113402573905,1,1,0.0,0.0
C055,2,LocalGreedy,True,0.8921708910491413,0.7121708910491413,2,1,0.0,0.0
C055,2,LG+Count,True,0.8921708910491413,0.7121708910491413,2,1,0.0,0.0
C055,2,LG+CS,True,0.9036695572301277,0.7236695572301277,2,1,0.0,0.0
C055,2,JBC,True,0.9064957724909775,0.7264957724909774,2,1,0.0,0.0
C056,1,LocalGreedy,True,0.8869541325211359,0.7069541325211359,1,1,0.0,0.0
C056,1,LG+Count,True,0.8869541325211359,0.7069541325211359,1,1,0.0,0.0
C056,1,LG+CS,True,0.906767500247617,0.726767500247617,1,1,0.0,0.0
C056,1,JBC,True,0.906767500247617,0.726767500247617,1,1,0.0,0.0
C056,2,LocalGreedy,True,0.8964389258344683,0.7164389258344682,2,1,0.0,0.0
C056,2,LG+Count,True,0.8964389258344683,0.7164389258344682,2,1,0.0,0.0
C056,2,LG+CS,True,0.9063403030950259,0.7263403030950258,2,1,0.0,0.0
C056,2,JBC,True,0.9063403030950259,0.7263403030950258,2,1,0.0,0.0
C057,1,LocalGreedy,True,0.886890070017772,0.706890070017772,1,1,0.0,0.0
C057,1,LG+Count,True,0.886890070017772,0.706890070017772,1,1,0.0,0.0
C057,1,LG+CS,True,0.8901144507196102,0.7101144507196101,1,1,0.0,0.0
C057,1,JBC,True,0.9250180718579128,0.7450180718579128,1,1,0.0,0.0
C057,2,LocalGreedy,False,0.886890070017772,0.706890070017772,1,1,0.0,0.0
C057,2,LG+Count,True,0.8953960707217334,0.7153960707217335,2,1,0.0,0.0
C057,2,LG+CS,True,0.8953960707217334,0.7153960707217335,2,1,0.0,0.0
C057,2,JBC,True,0.905815731645671,0.725815731645671,2,1,0.0,0.0
C058,1,LocalGreedy,True,0.8641386038341321,0.6841386038341322,1,1,0.0,0.0
C058,1,LG+Count,True,0.8641386038341321,0.6841386038341322,1,1,0.0,0.0
C058,1,LG+CS,True,0.9110544895661459,0.7310544895661458,1,1,0.0,0.0
C058,1,JBC,True,0.9119671167958348,0.7319671167958348,1,1,0.0,0.0
C058,2,LocalGreedy,True,0.8770464354981269,0.6970464354981268,2,1,0.0,0.0
C058,2,LG+Count,True,0.8770464354981269,0.6970464354981268,2,1,0.0,0.0
C058,2,LG+CS,True,0.9066659393017429,0.726665939301743,2,1,0.0,0.0
C058,2,JBC,True,0.9066659393017429,0.726665939301743,2,1,0.0,0.0
C059,1,LocalGreedy,True,0.8850070044442995,0.7050070044442994,1,1,0.0,0.0
C059,1,LG+Count,True,0.8850070044442995,0.7050070044442994,1,1,0.0,0.0
C059,1,LG+CS,True,0.920548898440797,0.7405488984407971,1,1,0.0,0.0
C059,1,JBC,True,0.920548898440797,0.7405488984407971,1,1,0.0,0.0
C059,2,LocalGreedy,True,0.8577647191371868,0.7076540852871868,2,1,0.028466063,0.028466063
C059,2,LG+Count,True,0.8577647191371868,0.7076540852871868,2,1,0.028466063,0.028466063
C059,2,LG+CS,True,1.8230831269744194,1.4630831269744193,2,2,0.0,0.0
C059,2,JBC,True,1.8409594496361281,1.480959449636128,2,2,0.0,0.0
C059,3,LocalGreedy,True,1.7132630749635132,1.383152441113513,3,2,0.028466063,0.028466063
C059,3,LG+Count,True,1.7132630749635132,1.383152441113513,3,2,0.028466063,0.028466063
C059,3,LG+CS,True,1.8122694703741389,1.452269470374139,3,2,0.0,0.0
C059,3,JBC,True,1.8209678358396135,1.4609678358396136,3,2,0.0,0.0
C059,4,LocalGreedy,True,1.7494852910705285,1.4193746572205286,4,2,0.028466063,0.028466063
C059,4,LG+Count,True,1.7494852910705285,1.4193746572205286,4,2,0.028466063,0.028466063
C059,4,LG+CS,True,1.791200527151632,1.4312005271516322,4,2,0.0,0.0
C059,4,JBC,True,1.7998988926171067,1.4398988926171066,4,2,0.0,0.0
C060,1,LocalGreedy,True,0.8917195458488636,0.7117195458488637,1,1,0.0,0.0
C060,1,LG+Count,True,0.8917195458488636,0.7117195458488637,1,1,0.0,0.0
C060,1,LG+CS,True,0.923452342287197,0.743452342287197,1,1,0.0,0.0
C060,1,JBC,True,0.923452342287197,0.743452342287197,1,1,0.0,0.0
C060,2,LocalGreedy,True,0.8814945397156364,0.7014945397156364,2,1,0.0,0.0
C060,2,LG+Count,True,0.8814945397156364,0.7014945397156364,2,1,0.0,0.0
C060,2,LG+CS,True,0.9068441606453739,0.7268441606453739,2,1,0.0,0.0
C060,2,JBC,True,0.9087158631656223,0.7287158631656223,2,1,0.0,0.0
C061,1,LocalGreedy,True,0.8927408296914081,0.7127408296914081,1,1,0.0,0.0
C061,1,LG+Count,True,0.8927408296914081,0.7127408296914081,1,1,0.0,0.0
C061,1,LG+CS,True,0.8930527687434118,0.7130527687434117,1,1,0.0,0.0
C061,1,JBC,True,0.9057466084687584,0.7257466084687585,1,1,0.0,0.0
C061,2,LocalGreedy,False,0.8927408296914081,0.7127408296914081,1,1,0.0,0.0
C061,2,LG+Count,True,0.8865580358144145,0.7065580358144145,2,1,0.0,0.0
C061,2,LG+CS,True,0.9065133067093547,0.7265133067093547,2,1,0.0,0.0
C061,2,JBC,True,0.9098555590201653,0.7298555590201654,2,1,0.0,0.0
C062,1,LocalGreedy,True,0.8575693226694998,0.6775693226694999,1,1,0.0,0.0
C062,1,LG+Count,True,0.8575693226694998,0.6775693226694999,1,1,0.0,0.0
C062,1,LG+CS,True,0.9149989746835987,0.7349989746835988,1,1,0.0,0.0
C062,1,JBC,True,0.9149989746835987,0.7349989746835988,1,1,0.0,0.0
C062,2,LocalGreedy,True,0.8911908253620997,0.7111908253620998,2,1,0.0,0.0
C062,2,LG+Count,True,0.8911908253620997,0.7111908253620998,2,1,0.0,0.0
C062,2,LG+CS,True,1.8153314088895938,1.4553314088895937,2,2,0.0,0.0
C062,2,JBC,True,1.8209415026861557,1.4609415026861559,2,2,0.0,0.0
C062,3,LocalGreedy,True,1.7443059307622923,1.3843059307622925,3,2,0.0,0.0
C062,3,LG+Count,True,1.7443059307622923,1.3843059307622925,3,2,0.0,0.0
C062,3,LG+CS,True,1.813526542150064,1.453526542150064,3,2,0.0,0.0
C062,3,JBC,True,1.8146041531415822,1.4546041531415823,3,2,0.0,0.0
C062,4,LocalGreedy,True,1.789718392828565,1.429718392828565,4,2,0.0,0.0
C062,4,LG+Count,True,1.789718392828565,1.429718392828565,4,2,0.0,0.0
C062,4,LG+CS,True,1.7953366405865467,1.4353366405865469,4,2,0.0,0.0
C062,4,JBC,True,1.7981327459244487,1.4381327459244486,4,2,0.0,0.0
C063,1,LocalGreedy,True,0.8623705022858377,0.6823705022858376,1,1,0.0,0.0
C063,1,LG+Count,True,0.8623705022858377,0.6823705022858376,1,1,0.0,0.0
C063,1,LG+CS,True,0.9086968089533165,0.7286968089533166,1,1,0.0,0.0
C063,1,JBC,True,0.9133040429931252,0.7333040429931252,1,1,0.0,0.0
C063,2,LocalGreedy,True,0.8874660943266939,0.7074660943266938,2,1,0.0,0.0
C063,2,LG+Count,True,0.8874660943266939,0.7074660943266938,2,1,0.0,0.0
C063,2,LG+CS,True,0.9028066459057287,0.7228066459057286,2,1,0.0,0.0
C063,2,JBC,True,0.904500794686184,0.7245007946861841,2,1,0.0,0.0
C064,1,LocalGreedy,True,0.8787181378300837,0.6987181378300837,1,1,0.0,0.0
C064,1,LG+Count,True,0.8787181378300837,0.6987181378300837,1,1,0.0,0.0
C064,1,LG+CS,True,0.9045197090701775,0.7245197090701776,1,1,0.0,0.0
C064,1,JBC,True,0.9161574407834965,0.7361574407834965,1,1,0.0,0.0
C064,2,LocalGreedy,True,0.8938129266148849,0.7138129266148848,2,1,0.0,0.0
C064,2,LG+Count,True,0.8938129266148849,0.7138129266148848,2,1,0.0,0.0
C064,2,LG+CS,True,0.9066039027866961,0.7266039027866962,2,1,0.0,0.0
C064,2,JBC,True,1.8320259305920117,1.4720259305920116,2,2,0.0,0.0
C064,3,LocalGreedy,True,1.7669841955990213,1.4069841955990214,3,2,0.0,0.0
C064,3,LG+Count,True,1.7669841955990213,1.4069841955990214,3,2,0.0,0.0
C064,3,LG+CS,True,1.7860783145849997,1.4260783145849998,3,2,0.0,0.0
C064,3,JBC,True,1.8227613435701926,1.4627613435701927,3,2,0.0,0.0
C064,4,LocalGreedy,False,1.7669841955990213,1.4069841955990214,3,2,0.0,0.0
C064,4,LG+Count,True,1.7994972590321048,1.439497259032105,4,2,0.0,0.0
C064,4,LG+CS,True,1.8122882352039165,1.4522882352039164,4,2,0.0,0.0
C064,4,JBC,True,1.8122882352039165,1.4522882352039164,4,2,0.0,0.0
C065,1,LocalGreedy,True,0.8749779958971362,0.6949779958971362,1,1,0.0,0.0
C065,1,LG+Count,True,0.8749779958971362,0.6949779958971362,1,1,0.0,0.0
C065,1,LG+CS,True,0.9057451722468839,0.725745172246884,1,1,0.0,0.0
C065,1,JBC,True,0.9092308071343678,0.7292308071343678,1,1,0.0,0.0
C065,2,LocalGreedy,True,0.8923560803090462,0.7123560803090463,2,1,0.0,0.0
C065,2,LG+Count,True,0.8923560803090462,0.7123560803090463,2,1,0.0,0.0
C065,2,LG+CS,True,1.808001653020535,1.448001653020535,2,2,0.0,0.0
C065,2,JBC,True,1.8176800839211298,1.45768008392113,2,2,0.0,0.0
C065,3,LocalGreedy,True,1.794612561082697,1.4346125610826972,3,2,0.0,0.0
C065,3,LG+Count,True,1.794612561082697,1.4346125610826972,3,2,0.0,0.0
C065,3,LG+CS,True,1.7017982342544664,1.4302502237544665,3,2,0.08423999,0.08423999
C065,3,JBC,True,1.8132625690241961,1.4532625690241963,3,2,0.0,0.0
C065,4,LocalGreedy,False,1.794612561082697,1.4346125610826972,3,2,0.0,0.0
C065,4,LG+Count,True,1.5586842729947414,1.4185772186447414,4,2,0.209421853,0.209421853
C065,4,LG+CS,True,1.6977950845082306,1.4262470740082307,4,2,0.08423999,0.08423999
C065,4,JBC,True,1.8065553147380822,1.4465553147380823,4,2,0.0,0.0
C066,1,LocalGreedy,True,0.8785071911226072,0.6985071911226073,1,1,0.0,0.0
C066,1,LG+Count,True,0.8785071911226072,0.6985071911226073,1,1,0.0,0.0
C066,1,LG+CS,True,0.9061402561947267,0.7261402561947268,1,1,0.0,0.0
C066,1,JBC,True,0.9061402561947267,0.7261402561947268,1,1,0.0,0.0
C066,2,LocalGreedy,True,1.7691241708309011,1.409124170830901,2,2,0.0,0.0
C066,2,LG+Count,True,1.7691241708309011,1.409124170830901,2,2,0.0,0.0
C066,2,LG+CS,True,1.7969216432521091,1.4372123935021093,2,2,0.000276905,0.000276905
C066,2,JBC,True,1.8092946827144964,1.4492946827144966,2,2,0.0,0.0
C066,3,LocalGreedy,True,1.4769906308526468,1.3955834705526469,3,2,0.265326514,0.265326514
C066,3,LG+Count,True,1.4769906308526468,1.3955834705526469,3,2,0.265326514,0.265326514
C066,3,LG+CS,True,1.692016288958768,1.4267050527087681,3,2,0.090179775,0.090179775
C066,3,JBC,True,1.8029091342559012,1.442909134255901,3,2,0.0,0.0
C066,4,LocalGreedy,False,1.4769906308526468,1.3955834705526469,3,2,0.265326514,0.265326514
C066,4,LG+Count,True,1.4952523177912136,1.4138451574912136,4,2,0.265326514,0.265326514
C066,4,LG+CS,True,1.6826449108252157,1.4173336745752159,4,2,0.090179775,0.090179775
C066,4,JBC,True,1.7605946422033032,1.4203710572533033,4,2,0.018834681,0.018834681
C067,1,LocalGreedy,True,0.8153242586460702,0.7183280679960702,1,1,0.079051247,0.079051247
C067,1,LG+Count,True,0.8153242586460702,0.7183280679960702,1,1,0.079051247,0.079051247
C067,1,LG+CS,True,0.8153242586460702,0.7183280679960702,1,1,0.079051247,0.079051247
C067,1,JBC,True,0.9132406083571458,0.7332406083571459,1,1,0.0,0.0
C067,2,LocalGreedy,True,1.559222427462181,1.414519529412181,2,2,0.205044859,0.205044859
C067,2,LG+Count,True,1.559222427462181,1.414519529412181,2,2,0.205044859,0.205044859
C067,2,LG+CS,True,1.728564867003216,1.451568676353216,2,2,0.079051247,0.079051247
C067,2,JBC,True,1.8252714389838558,1.4652714389838557,2,2,0.0,0.0
C067,3,LocalGreedy,True,1.5669358874392663,1.4032235741392665,3,2,0.186940654,0.186940654
C067,3,LG+Count,True,1.5669358874392663,1.4032235741392665,3,2,0.186940654,0.186940654
C067,3,LG+CS,True,1.5669358874392663,1.4032235741392665,3,2,0.186940654,0.186940654
C067,3,JBC,True,1.815455749339654,1.455455749339654,3,2,0.0,0.0
C067,4,LocalGreedy,False,1.5669358874392663,1.4032235741392665,3,2,0.186940654,0.186940654
C067,4,LG+Count,True,1.5645321230891038,1.400819809789104,4,2,0.186940654,0.186940654
C067,4,LG+CS,True,1.7815648988518467,1.4224020082018467,4,2,0.000797247,0.000797247
C067,4,JBC,True,1.7981454122775302,1.4381454122775303,4,2,0.0,0.0
C068,1,LocalGreedy,True,0.8910580848078364,0.7110580848078364,1,1,0.0,0.0
C068,1,LG+Count,True,0.8910580848078364,0.7110580848078364,1,1,0.0,0.0
C068,1,LG+CS,True,0.8910580848078364,0.7110580848078364,1,1,0.0,0.0
C068,1,JBC,True,0.914977927329296,0.734977927329296,1,1,0.0,0.0
C068,2,LocalGreedy,True,1.7704758488877936,1.4104758488877938,2,2,0.0,0.0
C068,2,LG+Count,True,1.7704758488877936,1.4104758488877938,2,2,0.0,0.0
C068,2,LG+CS,True,1.8003134232362936,1.4403134232362937,2,2,0.0,0.0
C068,2,JBC,True,1.824865518924057,1.464865518924057,2,2,0.0,0.0
C068,3,LocalGreedy,False,1.7704758488877936,1.4104758488877938,2,2,0.0,0.0
C068,3,LG+Count,True,1.7692123194112557,1.4092123194112558,3,2,0.0,0.0
C068,3,LG+CS,True,1.7886284023279941,1.4286284023279943,3,2,0.0,0.0
C068,3,JBC,True,1.8173346035029896,1.4573346035029895,3,2,0.0,0.0
C068,4,LocalGreedy,False,1.7704758488877936,1.4104758488877938,2,2,0.0,0.0
C068,4,LG+Count,True,1.7449499409432723,1.3849499409432722,4,2,0.0,0.0
C068,4,LG+CS,True,1.797470687490696,1.437470687490696,4,2,0.0,0.0
C068,4,JBC,True,1.8049731375622025,1.4449731375622026,4,2,0.0,0.0
C069,1,LocalGreedy,True,0.8615150101846707,0.6815150101846708,1,1,0.0,0.0
C069,1,LG+Count,True,0.8615150101846707,0.6815150101846708,1,1,0.0,0.0
C069,1,LG+CS,True,0.9182866216094188,0.7382866216094188,1,1,0.0,0.0
C069,1,JBC,True,0.9182866216094188,0.7382866216094188,1,1,0.0,0.0
C069,2,LocalGreedy,True,0.8776515642562508,0.6976515642562509,2,1,0.0,0.0
C069,2,LG+Count,True,0.8776515642562508,0.6976515642562509,2,1,0.0,0.0
C069,2,LG+CS,True,1.8334050964646522,1.4734050964646523,2,2,0.0,0.0
C069,2,JBC,True,1.833986412776944,1.473986412776944,2,2,0.0,0.0
C069,3,LocalGreedy,True,1.7353912558896702,1.3753912558896702,3,2,0.0,0.0
C069,3,LG+Count,True,1.7353912558896702,1.3753912558896702,3,2,0.0,0.0
C069,3,LG+CS,True,1.8085520055450806,1.4485520055450807,3,2,0.0,0.0
C069,3,JBC,True,1.8242497476124617,1.4642497476124618,3,2,0.0,0.0
C069,4,LocalGreedy,True,1.7679169481919126,1.4079169481919127,4,2,0.0,0.0
C069,4,LG+Count,True,1.7679169481919126,1.4079169481919127,4,2,0.0,0.0
C069,4,LG+CS,True,1.7988153403805982,1.4388153403805983,4,2,0.0,0.0
C069,4,JBC,True,1.8135772744545862,1.4535772744545863,4,2,0.0,0.0
C070,1,LocalGreedy,True,0.8766930153133015,0.6966930153133015,1,1,0.0,0.0
C070,1,LG+Count,True,0.8766930153133015,0.6966930153133015,1,1,0.0,0.0
C070,1,LG+CS,True,0.9084371843817762,0.7284371843817763,1,1,0.0,0.0
C070,1,JBC,True,0.9113688094773322,0.7313688094773322,1,1,0.0,0.0
C070,2,LocalGreedy,True,0.8964805982097321,0.7164805982097322,2,1,0.0,0.0
C070,2,LG+Count,True,0.8964805982097321,0.7164805982097322,2,1,0.0,0.0
C070,2,LG+CS,True,1.8198059938591085,1.4598059938591086,2,2,0.0,0.0
C070,2,JBC,True,1.8198059938591085,1.4598059938591086,2,2,0.0,0.0
C070,3,LocalGreedy,True,1.7565428131890024,1.3965428131890023,3,2,0.0,0.0
C070,3,LG+Count,True,1.7565428131890024,1.3965428131890023,3,2,0.0,0.0
C070,3,LG+CS,True,1.807419824369512,1.4474198243695122,3,2,0.0,0.0
C070,3,JBC,True,1.819413129430652,1.459413129430652,3,2,0.0,0.0
C070,4,LocalGreedy,True,1.7907843500563465,1.4307843500563466,4,2,0.0,0.0
C070,4,LG+Count,True,1.7907843500563465,1.4307843500563466,4,2,0.0,0.0
C070,4,LG+CS,True,1.80277512169164,1.44277512169164,4,2,0.0,0.0
C070,4,JBC,True,1.8118368016572237,1.4518368016572238,4,2,0.0,0.0
C071,1,LocalGreedy,True,0.8732314265378593,0.6932314265378594,1,1,0.0,0.0
C071,1,LG+Count,True,0.8732314265378593,0.6932314265378594,1,1,0.0,0.0
C071,1,LG+CS,True,0.9000398201758253,0.7200398201758254,1,1,0.0,0.0
C071,1,JBC,True,0.9158989746389239,0.735898974638924,1,1,0.0,0.0
C071,2,LocalGreedy,True,0.8793464040954104,0.6993464040954105,2,1,0.0,0.0
C071,2,LG+Count,True,0.8793464040954104,0.6993464040954105,2,1,0.0,0.0
C071,2,LG+CS,True,0.9019071474245297,0.7219071474245298,2,1,0.0,0.0
C071,2,JBC,True,1.8167412262879017,1.4567412262879018,2,2,0.0,0.0
C071,3,LocalGreedy,True,1.7375292608994686,1.3775292608994685,3,2,0.0,0.0
C071,3,LG+Count,True,1.7375292608994686,1.3775292608994685,3,2,0.0,0.0
C071,3,LG+CS,True,1.8178061220634536,1.4578061220634537,3,2,0.0,0.0
C071,3,JBC,True,2.716781046463727,2.176781046463727,3,3,0.0,0.0
C071,4,LocalGreedy,True,1.759219599466825,1.3992195994668248,4,2,0.0,0.0
C071,4,LG+Count,True,1.759219599466825,1.3992195994668248,4,2,0.0,0.0
C071,4,LG+CS,True,2.716021612767921,2.176021612767921,4,3,0.0,0.0
C071,4,JBC,True,2.7186483737124316,2.1786483737124316,4,3,0.0,0.0
C071,5,LocalGreedy,True,2.610404665387037,2.070404665387037,5,3,0.0,0.0
