pair_id,case_id,asset_id,prototype,structure_image,render_image,prompt_file,generation_route,returned_model_id,attempt,started_at,finished_at
sw3-B-66,A422,A422,SW3-B,structures/sw3-B-66.png,renderings/sw3-B-66.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T06:50:52.660475+08:00,2026-09-20T06:55:46.494499+08:00
sw1-A-67,A071,A071,SW1-A,structures/sw1-A-67.png,renderings/sw1-A-67.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T06:57:52.314764+08:00,2026-09-20T07:00:39.333456+08:00
sw1-B-67,A107,A107,SW1-B,structures/sw1-B-67.png,renderings/sw1-B-67.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T06:57:54.217405+08:00,2026-09-20T07:03:01.182579+08:00
sw1-C-67,A484,A484,SW1-C,structures/sw1-C-67.png,renderings/sw1-C-67.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:04:49.287156+08:00,2026-09-20T07:08:04.363227+08:00
sw2-A-67,A205,A205,SW2-A,structures/sw2-A-67.png,renderings/sw2-A-67.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:04:51.128924+08:00,2026-09-20T07:10:30.315232+08:00
sw3-A-67,A304,A304,SW3-A,structures/sw3-A-67.png,renderings/sw3-A-67.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:12:06.426793+08:00,2026-09-20T07:15:39.080962+08:00
sw3-B-67,A431,A431,SW3-B,structures/sw3-B-67.png,renderings/sw3-B-67.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:12:08.321061+08:00,2026-09-20T07:18:01.293651+08:00
sw1-A-68,A081,A081,SW1-A,structures/sw1-A-68.png,renderings/sw1-A-68.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:19:26.754191+08:00,2026-09-20T07:22:47.300743+08:00
sw1-B-68,A108,A108,SW1-B,structures/sw1-B-68.png,renderings/sw1-B-68.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:19:28.670505+08:00,2026-09-20T07:25:17.158973+08:00
sw1-C-68,A512,A512,SW1-C,structures/sw1-C-68.png,renderings/sw1-C-68.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:27:25.802876+08:00,2026-09-20T07:31:00.451779+08:00
sw2-A-68,A189,A189,SW2-A,structures/sw2-A-68.png,renderings/sw2-A-68.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:27:27.671650+08:00,2026-09-20T07:33:45.573344+08:00
sw3-A-68,A306,A306,SW3-A,structures/sw3-A-68.png,renderings/sw3-A-68.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:36:03.412689+08:00,2026-09-20T07:39:22.137711+08:00
sw3-B-68,A439,A439,SW3-B,structures/sw3-B-68.png,renderings/sw3-B-68.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:36:05.309110+08:00,2026-09-20T07:41:54.601538+08:00
sw1-A-69,E10V2_A008,E10V2_A008,SW1-A,structures/sw1-A-69.png,renderings/sw1-A-69.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:43:59.132624+08:00,2026-09-20T07:49:07.884991+08:00
sw1-B-69,A171,A171,SW1-B,structures/sw1-B-69.png,renderings/sw1-B-69.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:44:01.074269+08:00,2026-09-20T07:51:29.199019+08:00
sw1-C-69,A513,A513,SW1-C,structures/sw1-C-69.png,renderings/sw1-C-69.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:53:20.943687+08:00,2026-09-20T07:57:15.727803+08:00
sw2-A-69,A198,A198,SW2-A,structures/sw2-A-69.png,renderings/sw2-A-69.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T07:53:22.848633+08:00,2026-09-20T07:59:33.920140+08:00
sw3-A-69,A314,A314,SW3-A,structures/sw3-A-69.png,renderings/sw3-A-69.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:01:48.777565+08:00,2026-09-20T08:07:00.245099+08:00
sw3-B-69,E10V2_A377,E10V2_A377,SW3-B,structures/sw3-B-69.png,renderings/sw3-B-69.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:01:50.711855+08:00,2026-09-20T08:07:02.032227+08:00
sw1-A-70,E10V2_A017,E10V2_A017,SW1-A,structures/sw1-A-70.png,renderings/sw1-A-70.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:07:28.809602+08:00,2026-09-20T08:09:06.310413+08:00
sw1-B-70,E10V2_A116,E10V2_A116,SW1-B,structures/sw1-B-70.png,renderings/sw1-B-70.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:07:30.372519+08:00,2026-09-20T08:09:08.146842+08:00
sw1-C-70,A522,A522,SW1-C,structures/sw1-C-70.png,renderings/sw1-C-70.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:09:36.078486+08:00,2026-09-20T08:11:16.598629+08:00
sw2-A-70,A206,A206,SW2-A,structures/sw2-A-70.png,renderings/sw2-A-70.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:09:37.714118+08:00,2026-09-20T08:11:18.507828+08:00
sw3-A-70,A349,A349,SW3-A,structures/sw3-A-70.png,renderings/sw3-A-70.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:11:57.681826+08:00,2026-09-20T08:13:37.690329+08:00
sw3-B-70,E10V2_A395,E10V2_A395,SW3-B,structures/sw3-B-70.png,renderings/sw3-B-70.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:11:59.320902+08:00,2026-09-20T08:13:39.550533+08:00
sw1-A-71,E10V2_A035,E10V2_A035,SW1-A,structures/sw1-A-71.png,renderings/sw1-A-71.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:14:12.627923+08:00,2026-09-20T08:15:52.869672+08:00
sw1-B-71,E10V2_A134,E10V2_A134,SW1-B,structures/sw1-B-71.png,renderings/sw1-B-71.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:14:14.274265+08:00,2026-09-20T08:15:54.851239+08:00
sw1-C-71,A503,A503,SW1-C,structures/sw1-C-71.png,renderings/sw1-C-71.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:16:32.806624+08:00,2026-09-20T08:18:20.702806+08:00
sw2-A-71,A207,A207,SW2-A,structures/sw2-A-71.png,renderings/sw2-A-71.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:16:34.475790+08:00,2026-09-20T08:18:22.630103+08:00
sw3-A-71,A360,A360,SW3-A,structures/sw3-A-71.png,renderings/sw3-A-71.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:18:58.838276+08:00,2026-09-20T08:20:40.296674+08:00
sw3-B-71,E10V2_A404,E10V2_A404,SW3-B,structures/sw3-B-71.png,renderings/sw3-B-71.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:19:00.554122+08:00,2026-09-20T08:20:42.193779+08:00
sw1-A-72,E10V2_A044,E10V2_A044,SW1-A,structures/sw1-A-72.png,renderings/sw1-A-72.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:21:27.026740+08:00,2026-09-20T08:23:09.535351+08:00
sw1-B-72,E10V2_A143,E10V2_A143,SW1-B,structures/sw1-B-72.png,renderings/sw1-B-72.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:21:28.692811+08:00,2026-09-20T08:23:11.499518+08:00
sw1-C-72,E10V2_A476,E10V2_A476,SW1-C,structures/sw1-C-72.png,renderings/sw1-C-72.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:24:03.916527+08:00,2026-09-20T08:25:54.764575+08:00
sw2-A-72,A215,A215,SW2-A,structures/sw2-A-72.png,renderings/sw2-A-72.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:24:05.648704+08:00,2026-09-20T08:25:56.734215+08:00
sw3-A-72,A295,A295,SW3-A,structures/sw3-A-72.png,renderings/sw3-A-72.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:26:46.289966+08:00,2026-09-20T08:28:38.459639+08:00
sw3-B-72,E10V2_A422,E10V2_A422,SW3-B,structures/sw3-B-72.png,renderings/sw3-B-72.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:26:47.945382+08:00,2026-09-20T08:28:40.409121+08:00
sw1-A-73,E10V2_A080,E10V2_A080,SW1-A,structures/sw1-A-73.png,renderings/sw1-A-73.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:29:32.189256+08:00,2026-09-20T08:31:42.922019+08:00
sw1-B-73,E10V2_A152,E10V2_A152,SW1-B,structures/sw1-B-73.png,renderings/sw1-B-73.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:29:33.952753+08:00,2026-09-20T08:31:44.903737+08:00
sw1-C-73,E10V2_A485,E10V2_A485,SW1-C,structures/sw1-C-73.png,renderings/sw1-C-73.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:32:38.948740+08:00,2026-09-20T08:34:30.855686+08:00
sw2-A-73,A216,A216,SW2-A,structures/sw2-A-73.png,renderings/sw2-A-73.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:32:40.712118+08:00,2026-09-20T08:34:32.768720+08:00
sw3-A-73,A313,A313,SW3-A,structures/sw3-A-73.png,renderings/sw3-A-73.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:35:29.757770+08:00,2026-09-20T08:37:25.723918+08:00
sw3-B-73,E10V2_A431,E10V2_A431,SW3-B,structures/sw3-B-73.png,renderings/sw3-B-73.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:35:31.456901+08:00,2026-09-20T08:37:27.696175+08:00
sw1-A-74,A027,A027,SW1-A,structures/sw1-A-74.png,renderings/sw1-A-74.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:38:29.018243+08:00,2026-09-20T08:40:42.475896+08:00
sw1-B-74,E10V2_A161,E10V2_A161,SW1-B,structures/sw1-B-74.png,renderings/sw1-B-74.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:38:30.769308+08:00,2026-09-20T08:40:44.465027+08:00
sw1-C-74,E10V2_A521,E10V2_A521,SW1-C,structures/sw1-C-74.png,renderings/sw1-C-74.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:41:46.742847+08:00,2026-09-20T08:43:52.804225+08:00
sw2-A-74,A223,A223,SW2-A,structures/sw2-A-74.png,renderings/sw2-A-74.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:41:48.488569+08:00,2026-09-20T08:43:54.856919+08:00
sw3-A-74,A323,A323,SW3-A,structures/sw3-A-74.png,renderings/sw3-A-74.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:44:53.165522+08:00,2026-09-20T08:47:02.505019+08:00
sw3-B-74,A404,A404,SW3-B,structures/sw3-B-74.png,renderings/sw3-B-74.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:44:55.319829+08:00,2026-09-20T08:47:04.450509+08:00
sw1-A-75,A036,A036,SW1-A,structures/sw1-A-75.png,renderings/sw1-A-75.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:48:11.587075+08:00,2026-09-20T08:50:15.765708+08:00
sw1-B-75,E10V2_A179,E10V2_A179,SW1-B,structures/sw1-B-75.png,renderings/sw1-B-75.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:48:13.344171+08:00,2026-09-20T08:50:17.724183+08:00
sw1-C-75,E10V2_A539,E10V2_A539,SW1-C,structures/sw1-C-75.png,renderings/sw1-C-75.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:51:31.954561+08:00,2026-09-20T08:53:35.202864+08:00
sw2-A-75,A224,A224,SW2-A,structures/sw2-A-75.png,renderings/sw2-A-75.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:51:33.709039+08:00,2026-09-20T08:53:37.210656+08:00
sw3-A-75,E10V2_A278,E10V2_A278,SW3-A,structures/sw3-A-75.png,renderings/sw3-A-75.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:54:42.174045+08:00,2026-09-20T08:56:52.625475+08:00
sw3-B-75,A423,A423,SW3-B,structures/sw3-B-75.png,renderings/sw3-B-75.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:54:43.945568+08:00,2026-09-20T08:56:54.797532+08:00
sw1-A-76,A054,A054,SW1-A,structures/sw1-A-76.png,renderings/sw1-A-76.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:58:01.764135+08:00,2026-09-20T09:00:57.566384+08:00
sw1-B-76,A117,A117,SW1-B,structures/sw1-B-76.png,renderings/sw1-B-76.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T08:58:03.485529+08:00,2026-09-20T09:00:59.647623+08:00
sw1-C-76,A459,A459,SW1-C,structures/sw1-C-76.png,renderings/sw1-C-76.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:02:25.108962+08:00,2026-09-20T09:04:50.236015+08:00
sw2-A-76,A188,A188,SW2-A,structures/sw2-A-76.png,renderings/sw2-A-76.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:02:26.857835+08:00,2026-09-20T09:04:52.270459+08:00
sw3-A-76,E10V2_A332,E10V2_A332,SW3-A,structures/sw3-A-76.png,renderings/sw3-A-76.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:06:23.029920+08:00,2026-09-20T09:09:11.598914+08:00
sw3-B-76,A368,A368,SW3-B,structures/sw3-B-76.png,renderings/sw3-B-76.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:06:25.185647+08:00,2026-09-20T09:09:13.612505+08:00
sw1-A-77,A089,A089,SW1-A,structures/sw1-A-77.png,renderings/sw1-A-77.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:10:46.821129+08:00,2026-09-20T09:13:26.169119+08:00
sw1-B-77,A179,A179,SW1-B,structures/sw1-B-77.png,renderings/sw1-B-77.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:10:48.640587+08:00,2026-09-20T09:13:28.181175+08:00
sw1-C-77,A477,A477,SW1-C,structures/sw1-C-77.png,renderings/sw1-C-77.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:14:40.209593+08:00,2026-09-20T09:17:15.406397+08:00
sw2-A-77,A225,A225,SW2-A,structures/sw2-A-77.png,renderings/sw2-A-77.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:14:41.977861+08:00,2026-09-20T09:17:17.494707+08:00
sw3-A-77,E10V2_A350,E10V2_A350,SW3-A,structures/sw3-A-77.png,renderings/sw3-A-77.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:18:29.942918+08:00,2026-09-20T09:21:12.697676+08:00
sw3-B-77,A413,A413,SW3-B,structures/sw3-B-77.png,renderings/sw3-B-77.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:18:31.731323+08:00,2026-09-20T09:21:14.740677+08:00
sw1-A-78,A045,A045,SW1-A,structures/sw1-A-78.png,renderings/sw1-A-78.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:22:57.034495+08:00,2026-09-20T09:25:54.748318+08:00
sw1-B-78,A134,A134,SW1-B,structures/sw1-B-78.png,renderings/sw1-B-78.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:22:58.826584+08:00,2026-09-20T09:25:56.861159+08:00
sw1-C-78,A494,A494,SW1-C,structures/sw1-C-78.png,renderings/sw1-C-78.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:27:20.324255+08:00,2026-09-20T09:30:18.532637+08:00
sw2-A-78,E10V2_A206,E10V2_A206,SW2-A,structures/sw2-A-78.png,renderings/sw2-A-78.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:27:22.126540+08:00,2026-09-20T09:30:20.659175+08:00
sw3-A-78,A315,A315,SW3-A,structures/sw3-A-78.png,renderings/sw3-A-78.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:31:48.965125+08:00,2026-09-20T09:34:44.411550+08:00
sw3-B-78,A414,A414,SW3-B,structures/sw3-B-78.png,renderings/sw3-B-78.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:31:51.121577+08:00,2026-09-20T09:34:46.606237+08:00
sw1-A-79,A090,A090,SW1-A,structures/sw1-A-79.png,renderings/sw1-A-79.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:36:45.743836+08:00,2026-09-20T09:40:18.275449+08:00
sw1-B-79,A143,A143,SW1-B,structures/sw1-B-79.png,renderings/sw1-B-79.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:36:47.470850+08:00,2026-09-20T09:40:20.372003+08:00
sw1-C-79,A540,A540,SW1-C,structures/sw1-C-79.png,renderings/sw1-C-79.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:41:57.242624+08:00,2026-09-20T09:44:31.484956+08:00
sw2-A-79,E10V2_A251,E10V2_A251,SW2-A,structures/sw2-A-79.png,renderings/sw2-A-79.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:41:59.073387+08:00,2026-09-20T09:44:33.573075+08:00
sw3-A-79,E10V2_A297,E10V2_A297,SW3-A,structures/sw3-A-79.png,renderings/sw3-A-79.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:46:38.229397+08:00,2026-09-20T09:50:41.885538+08:00
sw3-B-79,A405,A405,SW3-B,structures/sw3-B-79.png,renderings/sw3-B-79.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:46:40.025998+08:00,2026-09-20T09:50:43.969706+08:00
sw1-A-80,E10V2_A009,E10V2_A009,SW1-A,structures/sw1-A-80.png,renderings/sw1-A-80.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:52:39.005237+08:00,2026-09-20T09:56:10.006477+08:00
sw1-B-80,A144,A144,SW1-B,structures/sw1-B-80.png,renderings/sw1-B-80.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:52:40.879523+08:00,2026-09-20T09:56:12.139081+08:00
sw1-C-80,E10V2_A459,E10V2_A459,SW1-C,structures/sw1-C-80.png,renderings/sw1-C-80.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:57:57.193692+08:00,2026-09-20T10:01:43.817589+08:00
sw2-A-80,A270,A270,SW2-A,structures/sw2-A-80.png,renderings/sw2-A-80.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T09:57:59.001707+08:00,2026-09-20T10:01:45.913040+08:00
sw3-A-80,E10V2_A306,E10V2_A306,SW3-A,structures/sw3-A-80.png,renderings/sw3-A-80.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:03:35.561230+08:00,2026-09-20T10:06:36.726864+08:00
sw3-B-80,E10V2_A378,E10V2_A378,SW3-B,structures/sw3-B-80.png,renderings/sw3-B-80.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:03:37.434404+08:00,2026-09-20T10:06:38.789215+08:00
sw1-A-81,E10V2_A036,E10V2_A036,SW1-A,structures/sw1-A-81.png,renderings/sw1-A-81.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:08:15.641865+08:00,2026-09-20T10:12:01.826547+08:00
sw1-B-81,E10V2_A126,E10V2_A126,SW1-B,structures/sw1-B-81.png,renderings/sw1-B-81.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:08:17.536491+08:00,2026-09-20T10:12:03.959590+08:00
sw1-C-81,E10V2_A513,E10V2_A513,SW1-C,structures/sw1-C-81.png,renderings/sw1-C-81.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:14:09.380150+08:00,2026-09-20T10:17:53.457448+08:00
sw2-A-81,E10V2_A198,E10V2_A198,SW2-A,structures/sw2-A-81.png,renderings/sw2-A-81.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:14:11.286169+08:00,2026-09-20T10:17:55.711324+08:00
sw3-A-81,E10V2_A324,E10V2_A324,SW3-A,structures/sw3-A-81.png,renderings/sw3-A-81.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:19:44.701741+08:00,2026-09-20T10:23:53.142717+08:00
sw3-B-81,E10V2_A387,E10V2_A387,SW3-B,structures/sw3-B-81.png,renderings/sw3-B-81.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:19:46.602594+08:00,2026-09-20T10:23:55.381846+08:00
sw1-A-82,E10V2_A072,E10V2_A072,SW1-A,structures/sw1-A-82.png,renderings/sw1-A-82.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:25:46.030212+08:00,2026-09-20T10:29:12.612847+08:00
sw1-B-82,E10V2_A135,E10V2_A135,SW1-B,structures/sw1-B-82.png,renderings/sw1-B-82.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:25:47.909022+08:00,2026-09-20T10:29:14.737149+08:00
sw1-C-82,E10V2_A522,E10V2_A522,SW1-C,structures/sw1-C-82.png,renderings/sw1-C-82.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:31:26.907776+08:00,2026-09-20T10:34:41.287516+08:00
sw2-A-82,E10V2_A243,E10V2_A243,SW2-A,structures/sw2-A-82.png,renderings/sw2-A-82.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:31:28.801242+08:00,2026-09-20T10:34:43.596073+08:00
sw3-A-82,E10V2_A342,E10V2_A342,SW3-A,structures/sw3-A-82.png,renderings/sw3-A-82.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:37:36.564388+08:00,2026-09-20T10:41:25.119086+08:00
sw3-B-82,E10V2_A405,E10V2_A405,SW3-B,structures/sw3-B-82.png,renderings/sw3-B-82.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:37:38.524746+08:00,2026-09-20T10:41:27.364745+08:00
sw1-A-83,E10V2_A081,E10V2_A081,SW1-A,structures/sw1-A-83.png,renderings/sw1-A-83.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:44:16.537772+08:00,2026-09-20T10:48:12.977799+08:00
sw1-B-83,E10V2_A153,E10V2_A153,SW1-B,structures/sw1-B-83.png,renderings/sw1-B-83.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:44:18.401890+08:00,2026-09-20T10:48:15.174320+08:00
sw1-C-83,E10V2_A531,E10V2_A531,SW1-C,structures/sw1-C-83.png,renderings/sw1-C-83.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:50:34.005835+08:00,2026-09-20T10:56:59.613306+08:00
sw2-A-83,E10V2_A261,E10V2_A261,SW2-A,structures/sw2-A-83.png,renderings/sw2-A-83.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:50:35.971980+08:00,2026-09-20T10:57:01.725644+08:00
sw3-A-83,E10V2_A360,E10V2_A360,SW3-A,structures/sw3-A-83.png,renderings/sw3-A-83.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:57:30.266107+08:00,2026-09-20T10:59:33.310300+08:00
sw3-B-83,E10V2_A423,E10V2_A423,SW3-B,structures/sw3-B-83.png,renderings/sw3-B-83.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T10:57:32.089671+08:00,2026-09-20T10:59:35.488346+08:00
sw1-A-84,E10V2_A090,E10V2_A090,SW1-A,structures/sw1-A-84.png,renderings/sw1-A-84.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T11:00:04.822031+08:00,2026-09-20T11:02:24.482612+08:00
sw1-B-84,E10V2_A180,E10V2_A180,SW1-B,structures/sw1-B-84.png,renderings/sw1-B-84.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-20T11:00:07.172101+08:00,2026-09-20T11:02:26.666747+08:00
