case_id,source_case_id,prototype_id,backbone_variant,density_level,replicate,branch_seed_source,unit_seed_source,generation_success,independent_evaluation_success,mechanically_legal,target_total_l1_count,actual_total_l1_count,actual_ordinary_l1_count,target_selected_l2_count,actual_selected_l2_count,actual_upgraded_parent_count,targets_consumed_exactly,selected_root_set,per_root_l2_multiplicity,discrete_structural_signature,allocation_rule,backbone_seam_position_gap,backbone_seam_tangent_dot,backbone_seed,backbone_seed_source,branch_seed,branchunit_candidate_count,branchunit_count,branchunit_count_evaluated,case_dir,clearance_violation_count,conflict_edge_count,conflict_graph_runtime_seconds,cross_unit_crossing_count,density_resource_D,error_message,error_type,flower_region_intrusion_curve_count,flower_seed,flower_seed_source,hierarchy_l1_only_ratio,hierarchy_opposed_l2_ratio,hierarchy_single_l2_ratio,internal_unit_crossing_count,l1_candidate_count,l1_count,l1_layout_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_peak,l1_layout_parallel_cotravel_total,l1_layout_periodic_crossing_count,l2_count,lower_allocation_ratio,matrix_id,mean_backbone_excursion,mechanical_evaluation_success,method,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,occupied_area_ratio,ordinary_backbone_nonroot_crossing_count,ordinary_l1_count,ordinary_mean_length,ordinary_support_crossing_count,ordinary_total_length,pair_penalty_count,parallel_cotravel_peak,parallel_cotravel_total,periodic_crossing_count,periodic_seam_violation_count,production_seed,render_runtime_seconds,root_concentration,root_coverage_qcov,root_gap_max,root_gap_q25,root_gap_q50,root_gap_q75,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,rq_use,search_node_count,search_node_limit,search_node_limit_reached,selected_l1_only_count,selected_l2_count,selection_runtime_seconds,signature_ordinary_l1_count,signature_selected_l2_count,signature_upgraded_parent_count,stage3_runtime_seconds,stage4_runtime_seconds,total_runtime_seconds,unit_seed,upper_allocation_ratio,vertical_span
E11V2_B038,B038,proto_sw_3_1,expanded,medium,8,200007,200007,1,1,1,7,7,6,3,3,3,1,l1_pool_root_001;l1_pool_root_004;l1_pool_root_007;l1_pool_root_014;l1_pool_root_020;l1_pool_root_023,l1_pool_root_001:0;l1_pool_root_004:1;l1_pool_root_007:1;l1_pool_root_014:1;l1_pool_root_020:0;l1_pool_root_023:0,"[[""l1_pool_root_001"",0],[""l1_pool_root_004"",1],[""l1_pool_root_007"",1],[""l1_pool_root_014"",1],[""l1_pool_root_020"",0],[""l1_pool_root_023"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,3962232460,150,6,6,raw_cases/E11V2_B038,0,0,0.5070711001753807,0,0.456202932,,,0,690874662,200000,0.5,0.0,0.5,0,1270,6,0,0.07105780588079506,0.0,0.0,0,3,0.5,E11_FIXED_CONTROL_SEED_V2,0.10506215523472658,1,Ours,0.07105780588079506,0.020067678,0.03011924342105263,0,6,0.18966721932024494,0,1.7070049738822044,0,0.0,0.0,0,0,200000,0.022534700110554695,0.3333333333333333,0.666666667,0.333333333,0.090909091,0.1363636365,0.20454545449999997,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,E11_FIXED_CONTROL_SEED_V2,94,300000,0,3,3,0.001586700091138482,6,3,3,7.660204200074077,1.974090299801901,10.182845999952406,3148415715,0.5,0.763791965
E11V2_B039,B039,proto_sw_3_1,expanded,medium,9,200008,200008,1,1,1,7,7,6,3,3,3,1,l1_pool_root_002;l1_pool_root_005;l1_pool_root_008;l1_pool_root_014;l1_pool_root_018;l1_pool_root_024,l1_pool_root_002:1;l1_pool_root_005:0;l1_pool_root_008:0;l1_pool_root_014:1;l1_pool_root_018:0;l1_pool_root_024:1,"[[""l1_pool_root_002"",1],[""l1_pool_root_005"",0],[""l1_pool_root_008"",0],[""l1_pool_root_014"",1],[""l1_pool_root_018"",0],[""l1_pool_root_024"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,3482159800,150,6,6,raw_cases/E11V2_B039,0,10,1.5091344001702964,0,0.499144505,,,0,690874662,200000,0.5,0.0,0.5,0,1267,6,0,0.03758027152713339,0.0,0.0,0,3,0.5,E11_FIXED_CONTROL_SEED_V2,0.08629130071967747,1,Ours,0.03758027152713339,0.020067678,0.030530427631578948,0,6,0.2005308901620377,0,1.8047780114583396,53,0.0,0.0,0,0,200000,0.022449899930506945,0.16666666666666666,0.666666666,0.333333334,0.09848484875,0.1515151515,0.18181818100000002,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,E11_FIXED_CONTROL_SEED_V2,148,300000,0,3,3,0.00239839986898005,6,3,3,7.028556700097397,1.9136852000374347,10.490439499961212,1542305865,0.5,0.692835732
E11V2_B040,B040,proto_sw_3_1,expanded,medium,10,200009,200009,1,1,1,7,7,6,3,3,3,1,l1_pool_root_002;l1_pool_root_005;l1_pool_root_008;l1_pool_root_015;l1_pool_root_020;l1_pool_root_023,l1_pool_root_002:0;l1_pool_root_005:1;l1_pool_root_008:0;l1_pool_root_015:1;l1_pool_root_020:0;l1_pool_root_023:1,"[[""l1_pool_root_002"",0],[""l1_pool_root_005"",1],[""l1_pool_root_008"",0],[""l1_pool_root_015"",1],[""l1_pool_root_020"",0],[""l1_pool_root_023"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,3911812596,150,6,6,raw_cases/E11V2_B040,0,28,0.7416794998571277,0,0.462222139,,,0,690874662,200000,0.5,0.0,0.5,0,1333,6,0,0.06241381136036863,0.0,0.0,0,3,0.5,E11_FIXED_CONTROL_SEED_V2,0.08778438416441849,1,Ours,0.04859061455999837,0.020067678,0.028388843201754384,0,6,0.1819028006974047,0,1.6371252062766422,12,0.0,0.0,0,0,200000,0.022495900047942996,0.3333333333333333,0.636363636,0.363636364,0.090909091,0.12121212100000003,0.19696969675,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,E11_FIXED_CONTROL_SEED_V2,206,300000,0,3,3,0.002683900063857436,6,3,3,8.315212100045756,1.8877465999685228,10.98268139990978,1265668154,0.5,0.703208886
E11V2_B041,B041,proto_sw_3_2,expanded,medium,1,200000,200000,1,1,1,7,7,5,3,3,3,1,l1_pool_root_002;l1_pool_root_006;l1_pool_root_019;l1_pool_root_022;l1_pool_root_025,l1_pool_root_002:0;l1_pool_root_006:1;l1_pool_root_019:1;l1_pool_root_022:0;l1_pool_root_025:1,"[[""l1_pool_root_002"",0],[""l1_pool_root_006"",1],[""l1_pool_root_019"",1],[""l1_pool_root_022"",0],[""l1_pool_root_025"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,3848763323,125,5,5,raw_cases/E11V2_B041,0,11,0.4443510000128299,0,0.468503641,,,0,690874662,200000,0.4,0.0,0.6,0,2232,5,0,0.04278966038189435,0.013712347399255725,0.013712347399255725,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.07419593057420962,1,Ours,0.04274917545714904,0.021319526,0.026806926169590642,0,5,0.19200947729213985,0,1.5360758183371188,45,0.0,0.0,0,0,200000,0.019411899847909808,0.2,0.606060606,0.393939394,0.090909091,0.121212121,0.303030303,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,E11_FIXED_CONTROL_SEED_V2,1427,300000,0,2,3,0.002155299996957183,5,3,3,47.6250189000275,2.1176694999448955,50.22301089996472,2731574336,0.6,0.484307786
E11V2_B042,B042,proto_sw_3_2,expanded,medium,2,200001,200001,1,1,1,7,7,5,3,3,3,1,l1_pool_root_002;l1_pool_root_006;l1_pool_root_010;l1_pool_root_022;l1_pool_root_025,l1_pool_root_002:1;l1_pool_root_006:0;l1_pool_root_010:1;l1_pool_root_022:0;l1_pool_root_025:1,"[[""l1_pool_root_002"",1],[""l1_pool_root_006"",0],[""l1_pool_root_010"",1],[""l1_pool_root_022"",0],[""l1_pool_root_025"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,157358250,125,5,5,raw_cases/E11V2_B042,0,44,0.6855852000880986,0,0.45469928,,,0,690874662,200000,0.4,0.0,0.6,0,2249,5,0,0.041966942711317304,0.22746755256978082,0.22746755256978082,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.08182525826815594,1,Ours,0.04179888160049235,0.021319526,0.028503061038011698,0,5,0.20544497917321475,0,1.643559833385718,118,0.0,0.0,0,0,200000,0.020624700002372265,0.2,0.636363636,0.363636364,0.12121212099999999,0.121212121,0.303030303,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.0,E11_FIXED_CONTROL_SEED_V2,453,300000,0,2,3,0.002193500055000186,5,3,3,50.755227599991485,2.0913160999771208,53.57017849991098,1522627173,0.6,0.551606564
E11V2_B043,B043,proto_sw_3_2,expanded,medium,3,200002,200002,1,1,1,7,7,5,3,3,3,1,l1_pool_root_004;l1_pool_root_008;l1_pool_root_016;l1_pool_root_020;l1_pool_root_025,l1_pool_root_004:0;l1_pool_root_008:1;l1_pool_root_016:0;l1_pool_root_020:1;l1_pool_root_025:1,"[[""l1_pool_root_004"",0],[""l1_pool_root_008"",1],[""l1_pool_root_016"",0],[""l1_pool_root_020"",1],[""l1_pool_root_025"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,3834742724,125,5,5,raw_cases/E11V2_B043,0,118,0.9746936000883579,0,0.429481337,,,0,690874662,200000,0.4,0.0,0.6,0,2237,5,0,0.05443001510397973,0.13150753893715295,0.13150753893715295,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.08187107516158093,1,Ours,0.054424990430129876,0.021319526,0.027435124269005847,0,5,0.19647962502041832,0,1.5718370001633468,172,0.0,0.0,0,0,200000,0.022883000085130334,0.2,0.636363637,0.363636363,0.12121212199999999,0.151515152,0.242424242,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,E11_FIXED_CONTROL_SEED_V2,233,300000,0,2,3,0.0025320998392999172,5,3,3,42.94870839989744,2.0796905998140574,46.04186490015127,1346423801,0.6,0.46326283999999995
E11V2_B044,B044,proto_sw_3_2,expanded,medium,4,200003,200003,1,1,1,7,7,5,3,3,3,1,l1_pool_root_003;l1_pool_root_007;l1_pool_root_015;l1_pool_root_022;l1_pool_root_026,l1_pool_root_003:0;l1_pool_root_007:1;l1_pool_root_015:1;l1_pool_root_022:0;l1_pool_root_026:1,"[[""l1_pool_root_003"",0],[""l1_pool_root_007"",1],[""l1_pool_root_015"",1],[""l1_pool_root_022"",0],[""l1_pool_root_026"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,587951499,125,5,5,raw_cases/E11V2_B044,0,36,1.0043331999331713,0,0.380140042,,,0,690874662,200000,0.4,0.0,0.6,0,2232,5,0,0.062213391442867735,0.05276094989255002,0.05276094989255002,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.08629496274548493,1,Ours,0.0616340807580578,0.021319526,0.027732090643274854,0,5,0.19854027208364355,0,1.5883221766691484,134,0.0,0.0,0,0,200000,0.023251399863511324,0.2,0.696969697,0.303030303,0.121212121,0.212121212,0.24242424299999998,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,E11_FIXED_CONTROL_SEED_V2,893,300000,0,2,3,0.0029232001397758722,5,3,3,43.63363560009748,2.0471773000899702,46.72681269980967,654989446,0.6,0.46749539799999995
E11V2_B045,B045,proto_sw_3_2,expanded,medium,5,200004,200004,1,1,1,7,7,5,3,3,3,1,l1_pool_root_002;l1_pool_root_005;l1_pool_root_008;l1_pool_root_022;l1_pool_root_027,l1_pool_root_002:1;l1_pool_root_005:1;l1_pool_root_008:1;l1_pool_root_022:0;l1_pool_root_027:0,"[[""l1_pool_root_002"",1],[""l1_pool_root_005"",1],[""l1_pool_root_008"",1],[""l1_pool_root_022"",0],[""l1_pool_root_027"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,2403426353,125,5,5,raw_cases/E11V2_B045,0,9,0.8084245000500232,0,0.460923638,,,0,690874662,200000,0.4,0.0,0.6,0,2239,5,0,0.058894812873300825,0.0,0.0,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.09908536603595446,1,Ours,0.058636707264462455,0.021319526,0.028354577850877194,0,5,0.20569283098885027,0,1.6455426479108022,41,0.0,0.0,0,0,200000,0.020188300171867013,0.4,0.575757576,0.424242424,0.090909091,0.15151515100000001,0.24242424299999998,0.2,0.4,0.0,0.0,0.0,0.2,0.2,0.0,E11_FIXED_CONTROL_SEED_V2,165,300000,0,2,3,0.0028272001072764397,5,3,3,47.208035599906,2.2040760999079794,50.25977919995785,861773372,0.6,0.5793858169999999
E11V2_B046,B046,proto_sw_3_2,expanded,medium,6,200005,200005,1,1,1,7,7,5,3,3,3,1,l1_pool_root_002;l1_pool_root_005;l1_pool_root_009;l1_pool_root_021;l1_pool_root_026,l1_pool_root_002:0;l1_pool_root_005:1;l1_pool_root_009:0;l1_pool_root_021:1;l1_pool_root_026:1,"[[""l1_pool_root_002"",0],[""l1_pool_root_005"",1],[""l1_pool_root_009"",0],[""l1_pool_root_021"",1],[""l1_pool_root_026"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,2083021513,125,5,5,raw_cases/E11V2_B046,0,55,0.6926692000124604,0,0.422698269,,,0,690874662,200000,0.4,0.0,0.6,0,2242,5,0,0.0569779034066592,0.0,0.0,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.08184174374466699,1,Ours,0.05699464904956317,0.021319526,0.0288171600877193,0,5,0.2060253122314237,0,1.6482024978513896,60,0.0,0.0,0,0,200000,0.02219119993969798,0.2,0.636363636,0.363636364,0.12121212099999998,0.15151515100000001,0.272727273,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.0,E11_FIXED_CONTROL_SEED_V2,515,300000,0,2,3,0.002294000005349517,5,3,3,44.50148989981972,2.290886800037697,47.522442399989814,2157334348,0.6,0.3866319509999999
E11V2_B047,B047,proto_sw_3_2,expanded,medium,7,200006,200006,1,1,1,7,7,5,3,3,3,1,l1_pool_root_003;l1_pool_root_008;l1_pool_root_015;l1_pool_root_021;l1_pool_root_025,l1_pool_root_003:1;l1_pool_root_008:1;l1_pool_root_015:0;l1_pool_root_021:1;l1_pool_root_025:0,"[[""l1_pool_root_003"",1],[""l1_pool_root_008"",1],[""l1_pool_root_015"",0],[""l1_pool_root_021"",1],[""l1_pool_root_025"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,3840112982,125,5,5,raw_cases/E11V2_B047,0,28,1.9302799000870436,0,0.490171842,,,0,690874662,200000,0.4,0.0,0.6,0,2248,5,0,0.050455168627409196,0.09706313762573468,0.09706313762573468,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.07900259355365363,1,Ours,0.050338367606298146,0.021319526,0.027206688596491228,0,5,0.19501271820580146,0,1.5601017456464117,136,0.0,0.0,0,0,200000,0.017226999858394265,0.2,0.666666667,0.333333333,0.151515152,0.181818182,0.212121212,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,E11_FIXED_CONTROL_SEED_V2,362,300000,0,2,3,0.0020976997911930084,5,3,3,49.16753789992072,1.9581968998536468,53.08744949987158,671364729,0.6,0.573828121
E11V2_B048,B048,proto_sw_3_2,expanded,medium,8,200007,200007,1,1,1,7,7,5,3,3,3,1,l1_pool_root_002;l1_pool_root_005;l1_pool_root_020;l1_pool_root_024;l1_pool_root_026,l1_pool_root_002:0;l1_pool_root_005:1;l1_pool_root_020:0;l1_pool_root_024:1;l1_pool_root_026:1,"[[""l1_pool_root_002"",0],[""l1_pool_root_005"",1],[""l1_pool_root_020"",0],[""l1_pool_root_024"",1],[""l1_pool_root_026"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,3962232460,125,5,5,raw_cases/E11V2_B048,0,36,0.5698890001513064,0,0.414410145,,,0,690874662,200000,0.4,0.0,0.6,0,2238,5,0,0.046864501110284965,0.08548030194403422,0.09291257593170982,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.08014942717549862,1,Ours,0.04685571460094028,0.021319526,0.028640122441520467,0,5,0.20538944251203856,0,1.6431155400963084,64,0.0,0.0,0,0,200000,0.022685199975967407,0.4,0.545454546,0.454545454,0.09090909100000001,0.121212121,0.272727273,0.2,0.2,0.0,0.0,0.0,0.2,0.4,0.0,E11_FIXED_CONTROL_SEED_V2,390,300000,0,2,3,0.002397600095719099,5,3,3,38.28399630007334,2.0400343001820147,40.932723300065845,3148415715,0.6,0.558444817
E11V2_B049,B049,proto_sw_3_2,expanded,medium,9,200008,200008,1,1,1,7,7,5,3,3,3,1,l1_pool_root_001;l1_pool_root_005;l1_pool_root_011;l1_pool_root_020;l1_pool_root_025,l1_pool_root_001:1;l1_pool_root_005:0;l1_pool_root_011:1;l1_pool_root_020:1;l1_pool_root_025:0,"[[""l1_pool_root_001"",1],[""l1_pool_root_005"",0],[""l1_pool_root_011"",1],[""l1_pool_root_020"",1],[""l1_pool_root_025"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,3482159800,125,5,5,raw_cases/E11V2_B049,0,33,0.4342722001019865,0,0.401839215,,,0,690874662,200000,0.4,0.0,0.6,0,2249,5,0,0.041151558896687916,0.10889209498124028,0.10889209498124028,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.08814947010849164,1,Ours,0.04100009905610454,0.021319526,0.028605857090643276,0,5,0.20502545778192904,0,1.6402036622554323,77,0.0,0.0,0,0,200000,0.017600600142031908,0.2,0.727272727,0.272727273,0.151515152,0.18181818100000002,0.272727272,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,E11_FIXED_CONTROL_SEED_V2,294,300000,0,2,3,0.0024643000215291977,5,3,3,37.7319200001657,1.7133870997931808,39.91103750001639,1542305865,0.6,0.49126257900000003
E11V2_B050,B050,proto_sw_3_2,expanded,medium,10,200009,200009,1,1,1,7,7,5,3,3,3,1,l1_pool_root_001;l1_pool_root_006;l1_pool_root_014;l1_pool_root_021;l1_pool_root_025,l1_pool_root_001:1;l1_pool_root_006:0;l1_pool_root_014:1;l1_pool_root_021:1;l1_pool_root_025:0,"[[""l1_pool_root_001"",1],[""l1_pool_root_006"",0],[""l1_pool_root_014"",1],[""l1_pool_root_021"",1],[""l1_pool_root_025"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,0.9999999999999999,3637826449,200000,3911812596,125,5,5,raw_cases/E11V2_B050,0,20,0.5826679999008775,0,0.43255317,,,0,690874662,200000,0.4,0.0,0.6,0,2236,5,0,0.058699958814898444,0.0,0.0,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.07893950458300002,1,Ours,0.058682203666835096,0.021319526,0.029862253289473683,0,5,0.2147134112366027,0,1.7177072898928216,34,0.0,0.0,0,0,200000,0.015717700123786926,0.2,0.7272727280000001,0.2727272719999999,0.151515152,0.21212121300000003,0.242424242,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,E11_FIXED_CONTROL_SEED_V2,197,300000,0,2,3,0.0020377999171614647,5,3,3,35.043948099948466,1.6948913999367505,37.35317089990713,1265668154,0.6,0.36713298799999994
E11V2_B051,B051,proto_sw_1_c,expanded,medium,1,200000,200000,1,1,1,7,7,,3,3,3,1,l1_pool_root_006;l1_pool_root_009;l1_pool_root_018;l1_pool_root_022;l1_pool_root_026,l1_pool_root_006:1;l1_pool_root_009:1;l1_pool_root_018:1;l1_pool_root_022:0;l1_pool_root_026:0,"[[""l1_pool_root_006"",1],[""l1_pool_root_009"",1],[""l1_pool_root_018"",1],[""l1_pool_root_022"",0],[""l1_pool_root_026"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0,3637826449,200000,3848763323,125,5,5,raw_cases/E11V2_B051,0,134,1.642901600105688,0,0.422374815,,,0,690874662,200000,0.4,0.0,0.6,0,875,5,0,0.05172159576845137,0.4246924911006258,0.4246924911006258,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.08718712618314206,1,Ours,0.05172051172606112,0.027768053,0.029361263736263736,0,5,0.19276620187468912,0,1.542129614997513,166,0.0,0.0,0,0,200000,0.026918800082057714,0.2,0.606060606,0.393939394,0.121212121,0.121212121,0.27272727300000005,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,E11_FIXED_CONTROL_SEED_V2,355,300000,0,2,3,0.008025699993595481,5,3,3,14.66285810014233,2.2897521001286805,18.645605700090528,2731574336,0.6,0.6574238219999999
E11V2_B052,B052,proto_sw_1_c,expanded,medium,2,200001,200001,1,1,1,7,7,,3,3,3,1,l1_pool_root_005;l1_pool_root_008;l1_pool_root_018;l1_pool_root_023;l1_pool_root_028,l1_pool_root_005:1;l1_pool_root_008:1;l1_pool_root_018:0;l1_pool_root_023:0;l1_pool_root_028:1,"[[""l1_pool_root_005"",1],[""l1_pool_root_008"",1],[""l1_pool_root_018"",0],[""l1_pool_root_023"",0],[""l1_pool_root_028"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0,3637826449,200000,157358250,125,5,5,raw_cases/E11V2_B052,0,267,2.698085500160232,0,0.650108391,,,0,690874662,200000,0.4,0.0,0.6,0,895,5,0,0.06309909299797525,0.0,0.0,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.10291636116030187,1,Ours,0.06286672158990642,0.027768053,0.031901041666666664,0,5,0.21246587944851272,0,1.6997270355881018,343,0.0,0.0,0,0,200000,0.02152790012769401,0.4,0.696969697,0.303030303,0.15151515100000001,0.151515152,0.303030303,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.0,E11_FIXED_CONTROL_SEED_V2,2042,300000,0,2,3,0.006306499941274524,5,3,3,14.915089699905366,2.182409100001678,19.84072979982011,1522627173,0.6,0.930252294
E11V2_B053,B053,proto_sw_1_c,expanded,medium,3,200002,200002,1,1,1,7,7,,3,3,3,1,l1_pool_root_003;l1_pool_root_007;l1_pool_root_020;l1_pool_root_024;l1_pool_root_030,l1_pool_root_003:0;l1_pool_root_007:1;l1_pool_root_020:1;l1_pool_root_024:0;l1_pool_root_030:1,"[[""l1_pool_root_003"",0],[""l1_pool_root_007"",1],[""l1_pool_root_020"",1],[""l1_pool_root_024"",0],[""l1_pool_root_030"",1]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0,3637826449,200000,3834742724,125,5,5,raw_cases/E11V2_B053,0,0,3.344580300152302,0,0.609587846,,,0,690874662,200000,0.4,0.0,0.6,0,910,5,0,0.1274974176894951,0.0,0.0,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.10628435774721938,1,Ours,0.12137667039710688,0.027768053,0.030920902014652016,0,5,0.19417800848027672,0,1.5534240678422138,0,0.0,0.0,0,0,200000,0.024150699842721224,0.2,0.606060606,0.393939394,0.121212121,0.181818182,0.181818182,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.2,E11_FIXED_CONTROL_SEED_V2,1423,300000,0,2,3,0.004733199952170253,5,3,3,14.876578100025654,2.225578999845311,20.493540900060907,1346423801,0.6,0.8552162510000001
E11V2_B054,B054,proto_sw_1_c,expanded,medium,4,200003,200003,1,1,1,7,7,,3,3,3,1,l1_pool_root_004;l1_pool_root_008;l1_pool_root_018;l1_pool_root_023;l1_pool_root_028,l1_pool_root_004:1;l1_pool_root_008:0;l1_pool_root_018:1;l1_pool_root_023:1;l1_pool_root_028:0,"[[""l1_pool_root_004"",1],[""l1_pool_root_008"",0],[""l1_pool_root_018"",1],[""l1_pool_root_023"",1],[""l1_pool_root_028"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0,3637826449,200000,587951499,125,5,5,raw_cases/E11V2_B054,0,15,0.6914027000311762,0,0.314582529,,,0,690874662,200000,0.4,0.0,0.6,0,855,5,0,0.09566329777105789,0.0,0.0,0,3,0.4,E11_FIXED_CONTROL_SEED_V2,0.10188087639780216,1,Ours,0.07786423105209779,0.027768053,0.031056833791208792,0,5,0.17735630626943066,0,1.4188504501554453,34,0.0,0.0,0,0,200000,0.027157600037753582,0.2,0.696969697,0.303030303,0.15151515100000001,0.151515152,0.272727272,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,E11_FIXED_CONTROL_SEED_V2,151,300000,0,2,3,0.0023922999389469624,5,3,3,17.589923599967733,2.5980934998951852,20.927451000083238,654989446,0.6,0.7750670660000001
E11V2_B055,B055,proto_sw_1_c,expanded,medium,5,200004,200004,1,1,1,7,7,,3,3,3,1,l1_pool_root_003;l1_pool_root_006;l1_pool_root_020;l1_pool_root_024;l1_pool_root_027,l1_pool_root_003:1;l1_pool_root_006:1;l1_pool_root_020:1;l1_pool_root_024:0;l1_pool_root_027:0,"[[""l1_pool_root_003"",1],[""l1_pool_root_006"",1],[""l1_pool_root_020"",1],[""l1_pool_root_024"",0],[""l1_pool_root_027"",0]]",backbone and flower domains fixed from seed 200000; branch and unit domains paired from seeds 200000-200009,0.0,1.0,3637826449,200000,2403426353,125,5,5,raw_cases/E11V2_B055,0,173,2.858360700076446,0,0.588315642,,,0,690874662,200000,0.4,0.0,0.6,0,859,5,0,0.03273885161753183,0.20206826567905592,0.20206826567905592,0,3,0.6,E11_FIXED_CONTROL_SEED_V2,0.11156969840053071,1,Ours,0.032732247383206826,0.027768053,0.03396863553113553,0,5,0.19430118678980568,0,1.5544094943184454,212,0.0,0.0,0,0,200000,0.021633199881762266,0.4,0.575757576,0.42424242400000006,0.09090909100000011,0.1212121209999999,0.272727273,0.2,0.2,0.0,0.0,0.0,0.2,0.4,0.0,E11_FIXED_CONTROL_SEED_V2,29776,300000,0,2,3,0.03071690001524985,5,3,3,17.560685800155625,2.5440978999249637,23.034824900096282,861773372,0.4,0.8924814560000001
