case_id,matrix_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,error_type,error_message,ordinary_l1_count,selected_l1_only_count,selected_l2_count,branchunit_count,stage3_runtime_seconds,stage4_runtime_seconds,conflict_graph_runtime_seconds,selection_runtime_seconds,render_runtime_seconds,total_runtime_seconds,l1_candidate_count,branchunit_candidate_count,conflict_edge_count,pair_penalty_count,search_node_count,search_node_limit,search_node_limit_reached,case_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error,rq_use,backbone_seed,flower_seed,branch_seed,unit_seed,backbone_seed_source,flower_seed_source,branch_seed_source,unit_seed_source,allocation_rule
A400,A,Ours,proto_sw_3_2,compact,simple,5,200004,1,,,5,3,2,5,67.98814140004106,2.0842414000071585,0.5230626999400556,0.0025112000294029713,0.018454200122505426,70.62814490008168,2225,125,0,0,216,300000,0,raw_cases/A400,1,0,0,0,0,0,0.0914146115481355,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.09150675710376709,0.0,0.0,5,2,5,1.3577919989362022,0.19397028556231463,0.07649542071458496,0.5786828829999999,0.023974323830409358,0.6,0.4,0.6,0.4,0.0,0.175523741,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.15151515100000001,0.151515152,0.303030303,0.303030303,0.696969697,0.2,,,,,,,,,,,
A401,A,Ours,proto_sw_3_2,compact,medium,5,200004,1,,,6,4,2,6,66.31433629989624,2.407500399975106,1.060605099890381,0.001978500047698617,0.01874840003438294,69.81810609996319,2225,150,120,133,254,300000,0,raw_cases/A401,1,0,0,0,0,0,0.07111092523538319,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.07111092523538319,0.0,0.0,6,2,6,1.7100687531801082,0.21375859414751355,0.07541724903629184,0.625182752,0.03019919590643275,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.460610478,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.09848484850000001,0.1515151515,0.2045454545,0.303030303,0.696969697,0.16666666666666666,,,,,,,,,,,
A402,A,Ours,proto_sw_3_2,compact,rich,5,200004,1,,,7,4,5,7,66.3120162000414,3.5425386000424623,1.5408936000894755,0.005908299935981631,0.02643029997125268,71.44395609991625,2225,175,123,211,1517,300000,0,raw_cases/A402,1,0,0,0,0,0,0.027364421190511835,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.034760705239692435,0.009864956868242073,0.0077979796390434016,7,5,7,2.1715551403320235,0.18096292836100195,0.0972216839116854,0.483699038,0.03782323647660819,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.651828445,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.106060606,0.121212121,0.1515151515,0.272727273,0.727272727,0.14285714285714285,,,,,,,,,,,
A403,A,Ours,proto_sw_3_2,swept,simple,5,200004,1,,,5,3,2,5,78.5723655000329,2.0955900999251753,0.9456525000277907,0.0015602000057697296,0.019846699899062514,81.65029729995877,2253,125,32,64,132,300000,0,raw_cases/A403,1,0,0,0,0,0,0.04211699574387301,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04219006227980854,0.00041172891124737176,0.00041172891124737176,5,2,5,1.553179447691365,0.22188277824162356,0.083793386328486,0.5447347120000001,0.027320906432748537,0.6,0.4,0.6,0.4,0.0,0.193287323,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.151515152,0.181818182,0.272727272,0.303030303,0.696969697,0.4,,,,,,,,,,,
A404,A,Ours,proto_sw_3_2,swept,medium,5,200004,1,,,6,4,2,6,78.03384079993702,2.471735600149259,1.3659383000340313,0.003418899839743972,0.023779899813234806,81.9114482998848,2253,150,192,233,332,300000,0,raw_cases/A404,1,0,0,0,0,0,0.03203403677940554,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.03198689797669535,0.0,0.0,6,2,6,1.5284178905126546,0.19105223631408186,0.08146236973439469,0.731667952,0.027126736111111112,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.404512638,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09848484874999999,0.1515151515,0.22727272675000001,0.272727273,0.727272727,0.3333333333333333,,,,,,,,,,,
A405,A,Ours,proto_sw_3_2,swept,rich,5,200004,1,,,7,4,3,7,78.96882029995322,2.8021749001927674,1.932367199799046,0.004447600105777383,0.020136100007221103,83.74155989987776,2253,175,228,281,521,300000,0,raw_cases/A405,1,0,0,0,0,0,0.03203403677940554,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.03198689797669535,0.5515269113695064,0.5515269113695064,7,3,7,1.9227861366638408,0.19227861366638407,0.08706196241007294,0.7410259019999998,0.033934119152046784,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.644208905,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.090909091,0.121212122,0.1818181815,0.242424242,0.757575758,0.2857142857142857,,,,,,,,,,,
A406,A,Ours,proto_sw_3_2,expanded,simple,6,200005,1,,,5,3,2,5,59.38182660005987,2.1269667001906782,0.2838430998381227,0.001247800188139081,0.024409899953752756,61.834336000029,2241,125,0,29,115,300000,0,raw_cases/A406,1,0,0,0,0,0,0.06292230020935977,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.06868607922437296,0.0,0.0,5,2,5,1.5276856352449697,0.21824080503499568,0.063319046512598,0.548951708,0.02688687865497076,0.6,0.4,0.6,0.4,0.0,0.2005651,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.121212121,0.121212121,0.303030303,0.363636364,0.636363636,0.2,,,,,,,,,,,
A407,A,Ours,proto_sw_3_2,expanded,medium,6,200005,1,,,6,4,2,6,58.698706600116566,2.4379977001808584,1.2229182999581099,0.005777799990028143,0.02022369997575879,62.399782199878246,2241,150,108,83,1775,300000,0,raw_cases/A407,1,0,0,0,0,0,0.03677730111497963,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.036852001173708196,0.0016161852865017661,0.0015866643472971943,6,2,6,1.768870492935634,0.22110881161695425,0.08493890102810658,0.658996778,0.031284265350877194,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.474924476,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.106060606,0.15151515100000001,0.2424242425,0.272727273,0.727272727,0.3333333333333333,,,,,,,,,,,
A408,A,Ours,proto_sw_3_2,expanded,rich,6,200005,1,,,7,5,3,7,58.62514319992624,2.866587300086394,1.4740963999647647,0.0033454999793320894,0.019157799892127514,63.002889700001106,2241,175,108,112,1223,300000,0,raw_cases/A408,1,0,0,0,0,0,0.03677730111497963,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.036852001173708196,0.0016161852865017661,0.0015866643472971943,7,3,7,1.9617610114787385,0.19617610114787384,0.09205601573800774,0.6510530499999999,0.03467082419590643,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.639619862,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.106060606,0.151515151,0.1666666665,0.24242424299999998,0.757575757,0.2857142857142857,,,,,,,,,,,
A409,A,Ours,proto_sw_3_2,compact,simple,6,200005,1,,,5,3,2,5,59.37897020019591,1.9981339001096785,0.21640459983609617,0.0014680000022053719,0.02143470011651516,61.631141499849036,2232,125,8,10,132,300000,0,raw_cases/A409,1,0,0,0,0,0,0.05100020439271887,0.021319526,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.051160401734531374,0.05436977518079366,0.05436977518079366,5,2,5,1.5493099086368873,0.22132998694812672,0.08364577404126228,0.7028909950000001,0.02722953216374269,0.6,0.4,0.6,0.4,0.0,0.23198553,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.15151515100000001,0.181818182,0.24242424299999998,0.303030303,0.696969697,0.2,,,,,,,,,,,
A410,A,Ours,proto_sw_3_2,compact,medium,6,200005,1,,,6,4,2,6,59.62022350006737,2.538874499965459,0.6195678000804037,0.003154600039124489,0.01990079996176064,62.8149081999436,2232,150,0,44,833,300000,0,raw_cases/A410,1,0,0,0,0,0,0.025351112974581577,0.021319526,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.04407362413579792,0.0010418872560183472,0.0010418872560183472,6,2,6,1.5727594039779103,0.19659492549723878,0.0676856594843085,0.660892094,0.02792626096491228,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.389421731,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.121212121,0.136363636,0.21969697,0.272727273,0.727272727,0.16666666666666666,,,,,,,,,,,
A411,A,Ours,proto_sw_3_2,compact,rich,6,200005,1,,,7,5,2,7,59.52940299990587,2.937043699901551,0.8409877999220043,0.004779399838298559,0.022089800098910928,63.348957099951804,2232,175,4,59,1158,300000,0,raw_cases/A411,1,0,0,0,0,0,0.025351112974581577,0.021319526,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.04407362413579792,0.0010418872560183472,0.0010418872560183472,7,2,7,1.844887435125858,0.20498749279176198,0.0720794305928017,0.660892094,0.032780519005847955,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.636601258,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.106060606,0.121212121,0.1515151515,0.272727273,0.727272727,0.14285714285714285,,,,,,,,,,,
A412,A,Ours,proto_sw_3_2,swept,simple,6,200005,1,,,5,3,2,5,59.00855499994941,2.06615319987759,0.2830487999599427,0.0022795998957008123,0.023549300152808428,61.399593400070444,2244,125,34,56,280,300000,0,raw_cases/A412,1,0,0,0,0,0,0.03167536851019143,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03178033400146127,0.0005450149082484411,0.0005450149082484411,5,2,5,1.5233815909407227,0.2176259415629604,0.060228563701848536,0.47874536599999984,0.026829769736842105,0.6,0.4,0.6,0.4,0.0,0.156495629,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.121212121,0.24242424199999998,0.24242424299999998,0.303030303,0.696969697,0.2,,,,,,,,,,,
A413,A,Ours,proto_sw_3_2,swept,medium,6,200005,1,,,6,4,3,6,60.8076035999693,2.734228099929169,0.5405838000588119,0.001895399997010827,0.020242800004780293,64.12172960001044,2244,150,48,79,487,300000,0,raw_cases/A413,1,0,0,0,0,0,0.031867839724002776,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03180299625635713,0.16652402139998856,0.16652402139998856,6,3,6,1.696322686616378,0.1884802985129309,0.08818290074733334,0.714334968,0.029827987938596492,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.381976934,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.12121212099999999,0.1363636365,0.196969697,0.303030303,0.696969697,0.16666666666666666,,,,,,,,,,,
A414,A,Ours,proto_sw_3_2,swept,rich,6,200005,1,,,7,5,2,7,61.34238990000449,2.9970941999927163,1.1743405000306666,0.004938700003549457,0.026395400054752827,65.56241000001319,2244,175,104,192,622,300000,0,raw_cases/A414,1,0,0,0,0,0,0.03771118503703401,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.037712814772073694,0.0012699064101653367,0.0012699064101653367,7,2,7,1.771407414915559,0.19682304610172877,0.0681006412984806,0.6531681359999999,0.03147843567251462,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.596451027,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.10606060599999999,0.121212121,0.1515151515,0.272727273,0.727272727,0.14285714285714285,,,,,,,,,,,
A415,A,Ours,proto_sw_3_2,expanded,simple,7,200006,1,,,5,4,1,5,62.95894130016677,2.155836199875921,2.0438274999614805,0.0019409998785704374,0.019833100028336048,67.1920642000623,2240,125,36,125,172,300000,0,raw_cases/A415,1,0,0,0,0,0,0.052307746027494495,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.05247977356045347,0.11084572208675028,0.11084572208675028,5,1,5,1.3976814918279223,0.23294691530465372,0.07423346775699553,0.57002887,0.024699607090643276,0.6,0.4,0.8,0.2,0.0,0.212543523,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.15151515100000001,0.151515152,0.303030303,0.303030303,0.696969697,0.2,,,,,,,,,,,
A416,A,Ours,proto_sw_3_2,expanded,medium,7,200006,1,,,6,5,1,6,62.92683560005389,2.514623499941081,2.3497797998134047,0.002705699997022748,0.020797699922695756,67.82663240004331,2240,150,48,208,220,300000,0,raw_cases/A416,1,0,0,0,0,0,0.04845421914448835,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.04845433654902254,0.0,0.0,6,1,6,1.6491193056368934,0.23558847223384194,0.08636120729384124,0.6228305670000001,0.02921121162280702,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.455950351,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.09848484850000001,0.136363636,0.21969697,0.303030303,0.696969697,0.16666666666666666,,,,,,,,,,,
A417,A,Ours,proto_sw_3_2,expanded,rich,7,200006,1,,,7,6,1,7,61.912153699900955,3.011845299974084,0.8798781998921186,0.002732600085437298,0.021253200015053153,65.84340859996155,2240,175,0,16,192,300000,0,raw_cases/A417,1,0,0,0,0,0,0.060284451230670937,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.060284451230670937,0.0,0.0,7,1,7,1.6901098880694814,0.21126373600868517,0.07681524365279954,0.635147379,0.030256304824561403,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.61948173,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.121212121,0.121212122,0.1666666665,0.24242424299999998,0.757575757,0.14285714285714285,,,,,,,,,,,
A418,A,Ours,proto_sw_3_2,compact,simple,7,200006,1,,,5,4,1,5,56.35285919997841,2.0942679999861866,0.8768178999889642,0.0015028000343590975,0.018697800114750862,59.361503100022674,2120,125,124,124,215,300000,0,raw_cases/A418,1,0,0,0,0,0,0.03699313711933241,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.04740929120980592,0.18335631741507613,0.18335631741507613,5,1,5,1.3445060559919937,0.22408434266533228,0.06365629724360151,0.725218905,0.023871527777777776,0.6,0.4,0.8,0.2,0.0,0.228678935,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.151515152,0.151515152,0.242424242,0.333333333,0.666666667,0.2,,,,,,,,,,,
A419,A,Ours,proto_sw_3_2,compact,medium,7,200006,1,,,6,5,1,6,56.31008099997416,2.527902400121093,0.48591619986109436,0.0014255000278353691,0.02095030015334487,59.359641700051725,2120,150,0,11,113,300000,0,raw_cases/A419,1,0,0,0,0,0,0.07724576466445167,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.07740122676890981,0.0,0.0,6,1,6,1.4192406044382877,0.20274865777689824,0.08628517397779693,0.585206113,0.02544202302631579,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.43700539,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.09848484850000001,0.136363636,0.21969697,0.303030303,0.696969697,0.16666666666666666,,,,,,,,,,,
A420,A,Ours,proto_sw_3_2,compact,rich,7,200006,1,,,7,6,1,7,55.96393289999105,2.9141496000811458,0.903372900094837,0.0025114999152719975,0.02319290000014007,59.82017629989423,2120,175,8,19,185,300000,0,raw_cases/A420,1,0,0,0,0,0,0.07724576466445167,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.07740122676890981,0.0,0.0,7,1,7,1.6836748417841225,0.21045935522301532,0.09207247147087112,0.585206113,0.030124954312865496,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.672993455,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.090909091,0.121212121,0.1818181815,0.24242424299999998,0.757575757,0.14285714285714285,,,,,,,,,,,
A421,A,Ours,proto_sw_3_2,swept,simple,7,200006,1,,,5,4,1,5,58.31035199994221,1.9815706999506801,0.3011561001185328,0.001043899916112423,0.017779000103473663,60.627344500040635,2188,125,0,0,38,300000,0,raw_cases/A421,1,0,0,0,0,0,0.0353911506182077,0.021319526,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.035403282641881945,0.07709318362016089,0.07709318362016089,5,1,5,1.2695348401711675,0.2115891400285279,0.06867661300030141,0.6438391929999999,0.022632264254385966,0.6,0.4,0.8,0.2,0.0,0.199596575,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.121212122,0.15151515100000001,0.272727273,0.363636363,0.636363637,0.2,,,,,,,,,,,
A422,A,Ours,proto_sw_3_2,swept,medium,7,200006,1,,,6,5,1,6,57.535383899929,2.2769885000307113,0.7672458000015467,0.0015920000150799751,0.02035229979082942,60.61377719999291,2188,150,125,169,188,300000,0,raw_cases/A422,1,0,0,0,0,0,0.05136079404225649,0.021319526,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.05155067677213791,0.22001418507537945,0.22001418507537945,6,1,6,1.496899707969509,0.21384281542421554,0.07275734985823178,0.667426927,0.02664702119883041,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.440941577,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.12121212125,0.12121212199999999,0.14393939375,0.363636363,0.636363637,0.16666666666666666,,,,,,,,,,,
A423,A,Ours,proto_sw_3_2,swept,rich,7,200006,1,,,7,6,1,7,57.68620470003225,2.8304310000967234,0.6934102000668645,0.002377700060606003,0.025051699951291084,61.25307540013455,2188,175,37,75,156,300000,0,raw_cases/A423,1,0,0,0,0,0,0.0314237064058069,0.021319526,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.03150189459612675,0.25239499213948285,0.25239499213948285,7,1,7,1.7531682389321883,0.21914602986652354,0.08252468149768732,0.692418669,0.03127855445906433,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.679251832,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.090909091,0.09090909100000001,0.1818181815,0.272727273,0.727272727,0.14285714285714285,,,,,,,,,,,
A424,A,Ours,proto_sw_3_2,expanded,simple,8,200007,1,,,5,4,1,5,45.213501799851656,2.034625200089067,0.5150526000652462,0.0015106999780982733,0.017170399893075228,47.79360170010477,2240,125,45,154,194,300000,0,raw_cases/A424,1,0,0,0,0,0,0.04340238739077426,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04340238739077426,0.08286351018718893,0.0748586542947379,5,1,5,1.4109136576569157,0.23515227627615262,0.0850994752471604,0.5547506629999999,0.025082236842105265,0.6,0.4,0.8,0.2,0.0,0.219951087,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.121212121,0.151515151,0.303030303,0.333333334,0.666666666,0.2,,,,,,,,,,,
A425,A,Ours,proto_sw_3_2,expanded,medium,8,200007,1,,,6,5,1,6,44.13208440016024,2.4163221998605877,1.574916600016877,0.0023825999815016985,0.025559299858286977,48.16593739995733,2240,150,84,96,166,300000,0,raw_cases/A425,1,0,0,0,0,0,0.05263890552540248,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.052383879167409914,0.00334502103300649,0.00334502103300649,6,1,6,1.3507491111646857,0.1929641587378122,0.08129433901358045,0.6254261139999999,0.02398574561403509,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.386405137,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.106060606,0.1515151515,0.196969697,0.303030303,0.696969697,0.16666666666666666,,,,,,,,,,,
A426,A,Ours,proto_sw_3_2,expanded,rich,8,200007,1,,,7,6,1,7,43.97902460000478,2.8681278000585735,0.8213043001014739,0.0022986000403761864,0.019232500111684203,47.70441780006513,2240,175,18,90,299,300000,0,raw_cases/A426,1,0,0,0,0,0,0.04340238739077426,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04340238739077426,0.4871137041439007,0.38095853998592366,7,1,7,1.7290110094360207,0.2161263761795026,0.09266057487255527,0.605481481,0.03101014254385965,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.670832243,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.090909091,0.121212121,0.151515152,0.303030303,0.696969697,0.2857142857142857,,,,,,,,,,,
A427,A,Ours,proto_sw_3_2,compact,simple,8,200007,1,,,5,4,1,5,40.25482520018704,2.088050599908456,0.44736850005574524,0.0016675000078976154,0.01727980002760887,42.8217275000643,2093,125,0,36,76,300000,0,raw_cases/A427,1,0,0,0,0,0,0.04646015260346123,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04677946037332709,0.017705128718234,0.017705128718234,5,1,5,1.4698145998619665,0.24496909997699437,0.09108509025035554,0.5118565420000001,0.02598455774853801,0.6,0.4,0.8,0.2,0.0,0.238304451,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.121212121,0.24242424299999998,0.272727272,0.272727273,0.727272727,0.2,,,,,,,,,,,
A428,A,Ours,proto_sw_3_2,compact,medium,8,200007,1,,,6,5,1,6,40.208611300215125,2.4487401000224054,0.5688066999427974,0.0020238999277353287,0.019322399981319904,43.262251699808985,2093,150,0,36,86,300000,0,raw_cases/A428,1,0,0,0,0,0,0.04646015260346123,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04677946037332709,0.017705128718234,0.017705128718234,6,1,6,1.7357507855331182,0.24796439793330263,0.08508649018610337,0.5380418650000001,0.030736019736842105,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.4863186,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.09848484850000001,0.1363636365,0.242424242,0.272727273,0.727272727,0.16666666666666666,,,,,,,,,,,
A429,A,Ours,proto_sw_3_2,compact,rich,8,200007,1,,,7,6,1,7,40.47116669989191,2.915509499842301,1.2044956998433918,0.0033024000003933907,0.026807399932295084,44.634798400104046,2093,175,83,216,166,300000,0,raw_cases/A429,1,0,0,0,0,0,0.04093539623177966,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.041165070868117215,0.2531704371363209,0.1418930045777257,7,1,7,1.7198178122774985,0.21497722653468732,0.0687132387670297,0.631369821,0.03079312865497076,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.670669224,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.090909091,0.121212121,0.1666666665,0.272727273,0.727272727,0.14285714285714285,,,,,,,,,,,
A430,A,Ours,proto_sw_3_2,swept,simple,8,200007,1,,,5,4,1,5,44.295406699879095,2.0537775000557303,0.3178803001064807,0.001996499951928854,0.01862380001693964,46.702302400022745,2183,125,1,35,115,300000,0,raw_cases/A430,1,0,0,0,0,0,0.05888313384234031,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.05889144716907478,0.0,0.0,5,1,5,1.4072324299702994,0.23453873832838323,0.08634980821896039,0.543477977,0.0249109100877193,0.6,0.4,0.8,0.2,0.0,0.247996842,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.15151515100000001,0.151515152,0.212121212,0.363636364,0.636363636,0.2,,,,,,,,,,,
A431,A,Ours,proto_sw_3_2,swept,medium,8,200007,1,,,6,5,1,6,44.22205930016935,2.4970611000899225,0.6312667999882251,0.0019956999458372593,0.020185300149023533,47.38478330010548,2183,150,90,141,87,300000,0,raw_cases/A431,1,0,0,0,0,0,0.033661092841518504,0.021319526,0,0,0.0,1.0,0,0.0010140584933606318,0.0010140584933606318,0,0,0.03371235745757538,0.49867271942318137,0.27078896711693645,6,1,6,1.4411569963060806,0.20587957090086867,0.08444918766957266,0.5564398260000001,0.02585891812865497,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.405246612,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.09848484874999999,0.1363636365,0.19696969749999999,0.333333333,0.666666667,0.3333333333333333,,,,,,,,,,,
A432,A,Ours,proto_sw_3_2,swept,rich,8,200007,1,,,7,6,1,7,44.49073869991116,2.9011531001888216,0.9561465999577194,0.0016972001176327467,0.02322999993339181,48.39127400005236,2183,175,50,88,186,300000,0,raw_cases/A432,1,0,0,0,0,0,0.03591199192307175,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.036095066362127795,0.30792450784155667,0.17668825929819618,7,1,7,1.7308287567776266,0.21635359459720332,0.06791892252164129,0.7085982289999999,0.030947322733918127,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.658798428,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.106060606,0.121212121,0.1363636365,0.303030303,0.696969697,0.14285714285714285,,,,,,,,,,,
