case_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,l1_generation_success,unit_generation_applicable,unit_generation_success,error_type,error_message,ordinary_l1_count,selected_l2_count,branchunit_count,shared_stage3_plan_id,shared_stage4_inventory_id,shared_conflict_graph_id,method_plan_id,method_selection_id,runtime_seconds,method_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error
C008,IndependentCurve,proto_sw_1_1,compact,simple,2,100008,1,1,0,0,,,4,0,4,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,,raw_cases/C008/methods/IndependentCurve,1,0,0,0,0,0,0.0,0.027768053,1,0,0.0,1.0,0,0.0,0.0,0,0,0.0,0.3920211346241425,0.3920211346241425,4,0,4,1.051633476786943,0.26290836919673577,0.06462276245031566,0.402860224,0.01769234283625731,1.0,0.0,1.0,0.0,0.0,0.162017141,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.04545454500000001,0.1666666665,0.3712121215,0.666666667,0.333333333,0.5,
C008,FixedSlot,proto_sw_1_1,compact,simple,2,100008,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C008/methods/FixedSlot,1,0,0,0,0,0,0.06081134812764345,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.06081134812764345,0.0,0.0,4,1,4,1.453082643692972,0.2906165287385944,0.1218423060075173,1.054099474,0.02110174524853801,0.5,0.5,0.75,0.25,0.0,0.162017141,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.14939902900000002,0.26222955049999996,0.3628305215,0.38058895700000006,0.6194110429999999,0.25,
C008,LocalGreedy,proto_sw_1_1,compact,simple,2,100008,1,1,1,1,,,4,2,4,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__unit_candidates_v2,602e25d6c2af36cd4ad858ca06ed3dc481addbd493df4ce4624fe1a1cfd440d7,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,,raw_cases/C008/methods/LocalGreedy,1,0,0,0,0,0,0.05431857909514021,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.054436408387688165,0.0,0.0,4,2,4,1.2074028880143493,0.2012338146690582,0.08569393206095609,0.9873941070000001,0.021113167032163743,0.5,0.5,0.75,0.0,0.25,0.162017141,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.1363636365,0.24242424299999998,0.3560606065,0.424242424,0.575757576,0.5,
C008,Ours,proto_sw_1_1,compact,simple,2,100008,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__unit_candidates_v2,602e25d6c2af36cd4ad858ca06ed3dc481addbd493df4ce4624fe1a1cfd440d7,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C008/methods/Ours,1,0,0,0,0,0,0.05431857909514021,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.054436408387688165,0.0,0.0,4,1,4,1.0598272942779563,0.21196545885559126,0.06347998116614686,0.9873941070000001,0.018863075657894735,0.5,0.5,0.75,0.25,0.0,0.162017141,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.1363636365,0.24242424299999998,0.3560606065,0.424242424,0.575757576,0.5,
C009,IndependentCurve,proto_sw_1_1,compact,medium,1,100007,1,1,0,0,,,5,0,5,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,,raw_cases/C009/methods/IndependentCurve,1,0,0,0,0,0,0.0,0.027768053,1,0,0.0,0.9999999999999998,0,0.0,0.0,0,0,0.0,0.19600604918357697,0.19600604918357697,5,0,5,1.3262099051512175,0.2652419810302435,0.0820812991638252,1.039763724,0.016001918859649123,0.6,0.4,1.0,0.0,0.0,0.424709623,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.212121212,0.303030303,0.48484848499999994,0.5151515150000001,0.4,
C009,FixedSlot,proto_sw_1_1,compact,medium,1,100007,0,0,1,0,RuntimeError,Recovered failed method export; original exception text unavailable after scheduler interruption,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry
C009,LocalGreedy,proto_sw_1_1,compact,medium,1,100007,1,1,1,1,,,5,4,5,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2,f965c73681e630d657c3b3f80974b78979eaab0a7c4a9232276379c9462db3c1,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,,raw_cases/C009/methods/LocalGreedy,1,0,0,0,0,0,0.06032748671880861,0.027768053,0,0,0.0,0.9999999999999998,0,0.0,0.0,0,0,0.06032748671880861,0.0,0.0,5,4,5,1.4171504711224356,0.15746116345804842,0.06762390169782329,1.004741082,0.024779559576023392,0.6,0.4,0.6,0.0,0.4,0.424709623,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.12121212099999998,0.12121212200000003,0.27272727199999997,0.393939394,0.606060606,0.2,
C009,Ours,proto_sw_1_1,compact,medium,1,100007,1,1,1,1,,,5,3,5,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2,f965c73681e630d657c3b3f80974b78979eaab0a7c4a9232276379c9462db3c1,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C009/methods/Ours,1,0,0,0,0,0,0.06032748671880861,0.027768053,0,0,0.0,0.9999999999999998,0,0.0,0.0,0,0,0.06032748671880861,0.0,0.0,5,3,5,1.3971469752729733,0.17464337190912166,0.06240201012930785,1.004741082,0.024585389254385966,0.6,0.4,0.6,0.2,0.2,0.424709623,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.12121212099999998,0.12121212200000003,0.27272727199999997,0.393939394,0.606060606,0.2,
C010,IndependentCurve,proto_sw_1_1,compact,medium,2,100025,1,1,0,0,,,5,0,5,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,,raw_cases/C010/methods/IndependentCurve,1,0,0,0,0,0,0.03711102213996238,0.027768053,0,0,0.0,1.0000000000000004,0,0.0,0.0,0,0,0.03711102213996238,0.007689017411736101,0.007689017411736101,5,0,5,1.319623016106532,0.2639246032213064,0.0789646971269405,0.354713328,0.017321134868421052,1.0,0.0,1.0,0.0,0.0,0.596216953,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.03030303000000001,0.03030303000000001,0.272727273,0.636363637,0.363636363,0.4,
C010,FixedSlot,proto_sw_1_1,compact,medium,2,100025,0,0,1,0,RuntimeError,Recovered failed method export; original exception text unavailable after scheduler interruption,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry
C010,LocalGreedy,proto_sw_1_1,compact,medium,2,100025,1,1,1,1,,,5,4,5,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__unit_candidates_v2,7fc63c2e4d777527118c28ed2ff41f2d17d004f82066e0acea44455e4d44a05e,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,,raw_cases/C010/methods/LocalGreedy,1,0,0,0,0,0,0.04929712884963088,0.027768053,0,0,0.0,1.0000000000000004,0,0.11179602896080404,0.11179602896080404,0,0,0.09048821834221547,0.0,0.0,5,4,5,1.8099965829574696,0.20111073143971883,0.08462936181511764,1.111903365,0.02860014619883041,0.6,0.4,0.6,0.0,0.4,0.596216953,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.090909091,0.121212121,0.33333333299999995,0.363636364,0.636363636,0.2,
C010,Ours,proto_sw_1_1,compact,medium,2,100025,1,1,1,1,,,5,2,5,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__unit_candidates_v2,7fc63c2e4d777527118c28ed2ff41f2d17d004f82066e0acea44455e4d44a05e,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C010/methods/Ours,1,0,0,0,0,0,0.09021955271754632,0.027768053,0,0,0.0,1.0000000000000004,0,0.0,0.0,0,0,0.09048821834221547,0.0,0.0,5,2,5,1.575199342693273,0.2250284775276105,0.1024353787302268,1.111903365,0.024973729897660817,0.6,0.4,0.6,0.4,0.0,0.596216953,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.090909091,0.121212121,0.33333333299999995,0.363636364,0.636363636,0.2,
C011,IndependentCurve,proto_sw_1_1,compact,rich,1,100005,1,1,0,0,,,6,0,6,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,,,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,,raw_cases/C011/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.027768053,1,0,0.0,1.0000000000000002,0,0.0,0.0,2,0,0.0,0.45068192683635444,0.20634853699628192,6,0,6,1.6097434893238294,0.26829058155397156,0.06783982291663367,0.885715924,0.024619654605263157,0.5,0.5,1.0,0.0,0.0,0.781338643,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.03030303025,0.09090909149999998,0.19696969699999997,0.5454545450000001,0.4545454549999999,0.5,
C011,FixedSlot,proto_sw_1_1,compact,rich,1,100005,0,0,1,0,RuntimeError,Recovered failed method export; original exception text unavailable after scheduler interruption,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry
C011,LocalGreedy,proto_sw_1_1,compact,rich,1,100005,1,1,1,1,,,6,2,6,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2,ebf14db387c2a273cc21fbf59940742e45f7ee1b855e70f0bd9f920934aedb17,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,,raw_cases/C011/methods/LocalGreedy,1,0,0,0,0,0,0.03224320509541958,0.027768053,0,0,0.0,1.0000000000000002,0,0.019223873215280726,0.019223873215280726,0,0,0.03224320509541958,9.897058256055789e-06,9.897058256055789e-06,6,2,6,1.4241077700288562,0.17801347125360703,0.059704507195937326,1.032426275,0.02226105628654971,0.5,0.5,0.8333333333333334,0.0,0.16666666666666666,0.781338643,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0984848485,0.1363636365,0.196969697,0.33333333300000006,0.6666666669999999,0.16666666666666666,
C011,Ours,proto_sw_1_1,compact,rich,1,100005,1,1,1,1,,,6,1,6,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2,ebf14db387c2a273cc21fbf59940742e45f7ee1b855e70f0bd9f920934aedb17,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C011/methods/Ours,1,0,0,0,0,0,0.03224320509541958,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03224320509541958,9.897058256055789e-06,9.897058256055789e-06,6,1,6,1.4368617418342,0.20526596311917147,0.07285882983610743,1.032426275,0.020684850146198832,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.781338643,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0984848485,0.1363636365,0.196969697,0.33333333300000006,0.6666666669999999,0.16666666666666666,
C012,IndependentCurve,proto_sw_1_1,compact,rich,2,100014,1,1,0,0,,,6,0,6,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,,,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,,raw_cases/C012/methods/IndependentCurve,1,0,4,0,0,0,0.0,0.027768053,1,0,0.0,0.9999999999999999,0,0.0,0.0,4,0,0.0,2.742899324726449,0.8874059553701795,6,0,6,1.6133551894420877,0.26889253157368126,0.07268783256123852,0.279281155,0.01672720211988304,0.0,1.0,1.0,0.0,0.0,0.796142437,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.007575757500000002,0.04545454500000001,0.08333333324999997,0.818181819,0.18181818100000002,0.6666666666666666,
C012,FixedSlot,proto_sw_1_1,compact,rich,2,100014,0,0,1,0,RuntimeError,Recovered failed method export; original exception text unavailable after scheduler interruption,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry
C012,LocalGreedy,proto_sw_1_1,compact,rich,2,100014,1,1,1,1,,,6,3,6,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__unit_candidates_v2,31cc4b14d058a498c0c9ce64d126e11da7f8a0f34f49ca338c0708b5d4411a4a,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,,raw_cases/C012/methods/LocalGreedy,1,0,0,0,0,0,0.03536791545417866,0.027768053,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.0511944205709281,0.014584892572831402,0.014584892572831402,6,3,6,1.9605415458479931,0.2178379495386659,0.08353323903727813,1.077163124,0.02499657346491228,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.796142437,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.09090909099999997,0.106060606,0.2121212125,0.36363636400000005,0.636363636,0.3333333333333333,
C012,Ours,proto_sw_1_1,compact,rich,2,100014,1,1,1,1,,,6,2,6,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__unit_candidates_v2,31cc4b14d058a498c0c9ce64d126e11da7f8a0f34f49ca338c0708b5d4411a4a,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C012/methods/Ours,1,0,0,0,0,0,0.05116224793693552,0.027768053,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.0511944205709281,0.014584892572831402,0.014584892572831402,6,2,6,1.8088796273981897,0.2261099534247737,0.09402587131958012,1.0700383409999998,0.02448830409356725,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.796142437,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.09090909099999997,0.106060606,0.2121212125,0.36363636400000005,0.636363636,0.3333333333333333,
C013,IndependentCurve,proto_sw_1_1,swept,simple,1,100003,1,1,0,0,,,4,0,4,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,,raw_cases/C013/methods/IndependentCurve,1,0,0,0,0,0,0.04124786711893811,0.027768053,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.04124786711893811,0.0445548081440471,0.0445548081440471,4,0,4,1.0472728297700415,0.2618182074425104,0.08703615559955862,0.871649043,0.013591922514619883,0.75,0.25,1.0,0.0,0.0,0.247451744,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.14393939425,0.227272727,0.33333333275,0.515151515,0.484848485,0.5,
C013,FixedSlot,proto_sw_1_1,swept,simple,1,100003,0,0,1,0,RuntimeError,Recovered failed method export; original exception text unavailable after scheduler interruption,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry
C013,LocalGreedy,proto_sw_1_1,swept,simple,1,100003,1,1,1,1,,,4,2,4,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2,edbe0c03788087890438469a94f5787c7427a343c03390ef652157d450bebf11,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,,raw_cases/C013/methods/LocalGreedy,1,0,0,0,0,0,0.11922035008233452,0.027768053,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.1435492774523347,0.0,0.0,4,2,4,1.0184814905049977,0.16974691508416626,0.06644680577367691,0.835367295,0.012672468932748537,0.5,0.5,0.75,0.0,0.25,0.247451744,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.15909090925,0.196969697,0.28787878775,0.515151515,0.484848485,0.25,
C013,Ours,proto_sw_1_1,swept,simple,1,100003,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2,edbe0c03788087890438469a94f5787c7427a343c03390ef652157d450bebf11,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C013/methods/Ours,1,0,0,0,0,0,0.14334965008331177,0.027768053,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.1435492774523347,0.0,0.0,4,1,4,1.0213685760310545,0.20427371520621093,0.07380639386947621,0.835367295,0.01303796600877193,0.5,0.5,0.75,0.25,0.0,0.247451744,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.15909090925,0.196969697,0.28787878775,0.515151515,0.484848485,0.25,
C014,IndependentCurve,proto_sw_1_1,swept,simple,2,100012,1,1,0,0,,,4,0,4,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,,raw_cases/C014/methods/IndependentCurve,1,0,0,0,0,0,0.0,0.027768053,1,0,0.0,1.0,0,0.0,0.0,0,0,0.0,0.9406184174401548,0.9280666516274177,4,0,4,1.0466624594353848,0.2616656148588462,0.06843317880362973,0.251729344,0.014328627558479532,0.0,1.0,1.0,0.0,0.0,0.224803603,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.022727272499999986,0.07575757550000001,0.303030303,0.848484849,0.15151515100000001,0.75,
C014,FixedSlot,proto_sw_1_1,swept,simple,2,100012,0,0,1,0,RuntimeError,Recovered failed method export; original exception text unavailable after scheduler interruption,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry
C014,LocalGreedy,proto_sw_1_1,swept,simple,2,100012,1,1,1,1,,,4,2,4,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple__unit_candidates_v2,8f5c302fd7551b622562cb4e9de75fdbab106c375583efb51508b6cf5740f2f0,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,,raw_cases/C014/methods/LocalGreedy,1,0,0,0,0,0,0.11981950800773174,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.11995847399665484,0.0,0.0,4,2,4,1.168166357875373,0.19469439297922883,0.06466818938191775,0.9405497280000001,0.01749246162280702,0.5,0.5,0.75,0.0,0.25,0.224803603,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.11363636350000002,0.2424242425,0.37878787899999994,0.424242424,0.575757576,0.25,
C014,Ours,proto_sw_1_1,swept,simple,2,100012,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple__unit_candidates_v2,8f5c302fd7551b622562cb4e9de75fdbab106c375583efb51508b6cf5740f2f0,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C014/methods/Ours,1,0,0,0,0,0,0.11981950800773174,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.11995847399665484,0.0,0.0,4,1,4,1.0291611766839057,0.20583223533678113,0.07534389452378758,0.9405497280000001,0.013352065058479532,0.5,0.5,0.75,0.25,0.0,0.224803603,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.11363636350000002,0.2424242425,0.37878787899999994,0.424242424,0.575757576,0.25,
C015,IndependentCurve,proto_sw_1_1,swept,medium,1,100004,1,1,0,0,,,6,0,6,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,,raw_cases/C015/methods/IndependentCurve,1,0,1,0,0,0,0.0,0.027768053,1,0,0.0,0.9999999999999999,0,0.0,0.0,1,0,0.0,0.05196468471658551,0.05196468471658551,6,0,6,1.5854341338666502,0.2642390223111084,0.08687570454730659,1.022144412,0.022872121710526317,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.565649104,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.03030303025,0.0454545455,0.333333333,0.454545455,0.545454545,0.3333333333333333,
